"ips_title","predicted_category","technology","human_category","source_folder","source_file"
"Wake on approach functionality fails to wake the test unit from MS in HB","Connectivity","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Reset/Recovery seen during disconnected standby due to ASSERT_21000DAD","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"DRTU fail to switch to Packet Type ""2M Bandwidth"" 100%","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"TPT degration on end customer site.","Performance","wifi","Performance","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"BSOD(0x9F_4_PCI_Netwtw14_IMAGE_pci.sys) come from MSFT ""Never Crash""","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Debugging the antenna performance parameters of the WIFI Sensor waking up the PC under MS","Connectivity","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"not able to run ""Margin Test"" with CITU tool","OEM Tools","wifi","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"SW/HW drips cant meet the 95% standard when connecting Internet and entering MS.","OEM Tools","wifi","Power Consumption","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Wi-Fi low tpt on 6Ghz 11be 320MHz bandwidth","Performance","wifi","Performance","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"verify Teams Video call with volume change","System Hang","wifi","System Hang","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"WiFi was disconnected as resuming from modem standby.","Connectivity","wifi","Power Consumption","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"TAS enable some question for AX411 - DCR-1833 should fix","RF","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"BSoD point to vwifibus.sys druing S4 stress test","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Theres no corresponding assert log folder generated but system event log show 5002/5005 during stress Cold Boot Test","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"802.11AX MCS6 and BE MCS11 with LDPC Sensitivity is not met EPS Performance","RF","wifi","Performance","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"The WIFI assert _0x3706 and 0x22d2 happening cause to network disconnected during wechat video callevent log show wifi ""5002"". Fail rate: 1/109 units","YB/Lost","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Wi-Fi sinewave function of DRTU tool is not working (BE211 QS)","OEM Tools","wifi","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"WiFi profile not showing expected 11ax in Protocol after changing wireless modes in properties","System Hang","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"BE200 YB after S4 resume","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"T-put HL TX issue","RF","wifi","Performance","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"System hangs ~90s after wrong Wi-Fi password entered on CSR interface (Spider Peak 2 Scorpius, Win11 25H2)","System Hang","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Decision low value will over decision high and system always detect human after SPD","Connectivity","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"other PC connect hotspot occur auto disconnect after PC connect 5G AP and open hotspot(setting 2.4 bandwidth)","Power Consumption","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"DRTU show Tx Uncalibrated issue","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"T14S Laptop (AX211) keeps switching between different Wi-Fi access points (APs) unnecessarily","RF","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Intel BE200 Wi-Fi 7 Adapter Driver causing BSOD 0x124 WHEA_UNCORRECTABLE_ERROR","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"There is no ""PXE boot option"" in the boot menu with UEFI driver 3.2.23.23213","UEFI","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Batterylife_Battery Leackage_Unit show blue screen(Stop code: DRICER_POWER_START. (F/R: 1/3units,1/3cycles)","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"PC does not send beacon","Connectivity","wifi","SoftAP","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Wi-Fi sensing WOA&WAL distance exceeds Intel KPI","RF","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"HookeD projection MatePad Pro audio freeze","System Hang","wifi","System Hang","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Sink PC show lag or garbage when test PC projecting to PC and play local video","Performance","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"DUT end up to black screen and system hang during running modern standby test","System Hang","wifi","System Hang","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Reset/Recovery seen during disconnected standby due to ASSERT_00002B87 on Multiple routers","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"BSOD due to stack overflow error.","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"Connect the wifi Network and play Online Video , Unit occur 0x9f BSOD point to 0x9F_VRF_3_Netwtw10_IMAGE_pci.sys","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"DRTU needs the GMPD readback API to provide correct temperature details","OEM Tools","wifi","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WLAN sometimes do not show 2 MLO links but only 1 link with the command ""netsh wlan show i"" after MLO AP is connected (F/R: 3/10)","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WRT2G WRT_CNV_BIOS_Conf.json cant parsing PPAG Revision3 UEFI variable content","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WRT prevents removal of BT device on device error","Connectivity","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"S4 loop test BSOD 0x9Fdump file related to wifi","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"BIOS SAR table not correct","RF","wifi","BIOS","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"Frequent assert 0x4446 when host is sharing the 5G hotspot, 3/3Units, 3/3cycles in noisy environment","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"TX power value is incorrect","Power Consumption","tools","RF","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WiFi YB or WiFi lost","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"SW/HW Drip is too low during ModernStandby","Performance","wifi","Power Consumption","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"SIP126564 - 840 G10 / Win 11 22H2 / Nestle / NA / PC US / 211 WLAN stuck in code","System Hang","wifi","System Hang","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WiFi adapter fails to perform OKC fast roam after missing Beacons detected.","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"Netwtw10!dclReadFwMemApi+0x87 when run MS stress(DPPM: 100)","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"CNVio Marginal Test Fail with CITU tool","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"It takes about 3 mins to change the network band information when the system re-connects to 5G hotspot wifi","System Hang","wifi","OS","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"The WoWLAN support behavior","Connectivity","wifi","WowLAN","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"When connecting to a 6GHz AP, UHB is being used for SPD.","Connectivity","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"[Dell][RPLS][CSLP][Widowmaker MLK][WW18]observed Driver log errors pointing Wi-Fi Driver during S4 and S5 cycling [fw assert0x315]","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WiFi TX power above SAR table limit in user mode after Airplane mode on\off","RF","wifi","RF","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"Device Lost issue - 0x152e","BSOD","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"P2P pairing - GO finding failure.","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"Driver cannot read DSM function by ACPI source","UEFI","wifi","BIOS","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WLAN card AX201 test CITU tool would have 0x31B Assert","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"DRTU commands work fine after OTP commit, but fail before OTP write.","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"DRTU 2.4GHz testing 100% on 4/11 DUT not work with 23.165 assert 0x2010121E","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"Killer FmP2 marketing name incorrect in driver","Killer","wifi","Killer","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"ibterverify version error","Connectivity","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WLAN device shows YB after resuming from S4/MS - FW assert 0x13ce","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WB with SYSTEM_THREAD_EXCEPTION_NOT_HANDLED","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"DDD log cant deocode","OEM Tools","wifi","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"Conducted TX spectrum Mask fail IEEE specification","RF","wifi","RF","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"WRT can not function for Killer Module","Killer","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"multiple roamings in stationary environment","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"Cannot wake from S3 by EMA server.","Connectivity","wifi","WowLAN","CFE_reviewed_issue","wifi_tools_piece_03_of_07_FrankLee.csv"
"BSOD:0x9F(0x9F_3_Netwaw16_IMAGE_pci.sys) happened resume from MS, FR: 1/10Units, 1/93cycles","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Use SKILL instead of XML for applying DRC","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"MEI BSOD DRIVER_POWER_STATE_FAILURE (9f) cause by WiMan","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Miracast channel does not align with BSS channel","Connectivity","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"TAS test failed","RF","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"WIFI 7 blocked SW Drips 0","Connectivity","wifi","Power Consumption","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"P2P pairing failure as it didnt attempt to connect to the Group Owner (GO).","Connectivity","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"There is Event ID 5002 - assert 0x28bf - in log after running WiFi Connection Reliability test.","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Merino16W PV report WLAN YB code 10","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"0x28af/0x32d occurred when doing ""MS<-->Resume"" stress test","BSOD","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"UEFI Wi-Fi no function.","UEFI","tools","UEFI","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Opening and ending tag mismatch on ""LPI"" in PowerTable output","Power Consumption","tools","Connectivity","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Miracast use CH165 which is not supported by the TV","Connectivity","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Different version of tool on same device at the same time will cause connection failed","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"BSOD(Point to intelppm.sys) during installing BE200 driver.(F/R: 100%)","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"UEFI-Release-221522232 function Scan error.","UEFI","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"The wifi will disconnect when enter to MS","Connectivity","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"WLAN Device show YB in device manager.","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"unable to create GO on 5G bandwidth low frequency channels","Performance","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"TAS function no trigger issue","RF","tools","BIOS","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"P2P Pairing Failure","Connectivity","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"SUT cant search for 5.0GHz Wi-Fi after setting ""Wi-Fi Channel"" to 165 and then idling for about 2 minutes.","OEM Tools","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"WiFi-PPAG power increase is limited","Power Consumption","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"0x28af/0x10028af and AP disconnect when ""MS<--->Resume"" stress test","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"0x9F WLAN BSOD","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Intermittent YB","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"WiFi drops intermittently while on a teams call","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"add result for ANT tool ""-get_per_country_6e_bios_settings""","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"[HP][RPL][AX211][Roc][Win11][22H2][BSOD][0x9F]: The unit cant be resume and ""9f""BSOD occure when resume unit from MS - Wdf01000!FxIoTarget::Send+0x17 [minkernel\wdf\framework\shared\inc\private\km\FxIoTargetKm.hpp @ 268]","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"After install WRT tool, enter S4 , resume from S4 , boot to desktop , cant adjust brightness immediately around 15 sec","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"WRT does not make logs on the korean machine names.","Connectivity","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Roaming failed twice, with two failed attempts to reconnect to the 5G hotspot. F/R: 1/1u, 2/50C","Power Consumption","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"UEFI Wi-Fi authentication issue","UEFI","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"BSOD 0x7e occurred during running MS.","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Mobile hotspot cannot be opened when selecting 5GHz band","Power Consumption","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Stress-MS, BE211 320MHZ caused SW&HW drips(SW:2%/HW:2%) not meet SPEC(90%).","Performance","wifi","Power Consumption","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"SIP126226 - 1040 G11/Win11 24H2/NA/PC US/Intel WLAN driver causes 0xa bug check","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"WHEA error in event log after reboot (F/R:100%)","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"System hang on black screen during S3/S4/S5 test WinPVT","System Hang","wifi","System Hang","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"The system wakes when a person walks 1.2m horizontally behind it","Power Consumption","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"VLP support on Brazil","UEFI","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"BE211 conductive T-PUT Rx is unexpected.","RF","wifi","Performance","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"BSOD point to 0x9F_3_IMAGE_Netwtw14.sys (from MSFT never crash)","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"The 6GHz frequency band can be searched when use Intel WLAN card without any setting.","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_04_of_07_KJ (2).csv"
"Intermittent unexplained low downlink throughput","Connectivity","wifi","Performance","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"When set router 2.4G/5G wifi authentication type: WPA-PSA and RF mode:802.11b/g/n/ax,after the machine connect it and display 802.11n instead of 802.11ax(F/R:3/3 6/6cycles)","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"WIFI show YB(Assert_0x20104009/20100505) when run CB.(F/R 1/1 UUTs, 5/200Cycles)","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"BSOD-0x7E issue when enable SAR table","RF","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"UefiCnvWlanWRDS value can be read by WRT but no function.","Connectivity","wifi","BIOS","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"wifi icon lost and the system hang when ESD test","System Hang","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Z93 WiFi 5Ghz band 160M-BW DFS fail issue","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"11N 20MHz conductive throughput 95db attenuation fail","Performance","wifi","Performance","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"UEFI variable display","UEFI","tools","UEFI","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Random disconnect seen","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"PX AX210 Wifi 6G _DSM support_OEM","Connectivity","wifi","BIOS","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"During PVT testing , one unit meet BSOD 9F 0x9F_4_vwifimp_Netwtw10_IMAGE_vwifibus.sys","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"SPD not working < 30cm from edge of laptop but isolation is good","Connectivity","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Connectivity failure. 0x8FE assert seen in corporate environment. Customer suspects roaming from 40MHz to 80MHz network","YB/Lost","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Cannot connect to WPA2 Enterprise via UEFI","Connectivity","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Windows UI and netsh keep showing old channel and Band . After the DUT connected mobile hotspot switches from the 2.4G band to the 5G band","Power Consumption","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"System hang on ASUS logo by BitLocker Network unlock function with UEFI-Release-221522272.","System Hang","wifi","UEFI","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"wireless connection and network performance issues","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Ant Tool DLL ERROR","OEM Tools","wifi","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"FmP2 got lower RX TPT against Netgear RS700 than GaP2","Performance","wifi","Performance","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"when an AP is connected, DUT wakes up intermittently without human detection","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"P178G002/P179G002 update KC Wifi 7","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Event ERROR ID 5002, 5005, 5007: Netwaw16 happened while S0 Idle","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Obtain wrt log consultation","Connectivity","wifi","WRT","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"CITU not work with 23.165","OEM Tools","wifi","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Wi-Fi Sensing UEFI variable does not work","UEFI","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"The 2.4G network auto disconnect after connect USB wireless keyboard and mouse under about -70dBm RSSl.","YB/Lost","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"WiFi Direct discovery & connection to peer takes a long time as ICPS installed.","ICPS","wifi","ICPS","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"PAD mouse operate lag from PAD to PC move after PC and Pad multi-screen synergy through Huawei Butler(HUAWEI PC manager)","Performance","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"BSOD 0xD1 happens when running Intel PETS PM_ST_6","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"AX101 WiFi throughput drop when BT is enabled but not connected to BT device","Connectivity","wifi","Performance/Coex","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Losing audio while using teams","Connectivity","wifi","BT","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"WD NMI (0x34) - interrupts were not called for 200 ms","BSOD","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"BUGCODE_NDIS_DRIVER_LIVE_DUMP (15e) during PST testing","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"The system is connected to a Wireless Display TV and the video playback is stuck or Screen freezes","YB/Lost","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool","System Hang","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"ChainB power is different from BIOS SAR setting","RF","wifi","RF","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"PC didnt receive packets from android several times so android device finally decided to disconnect from PC.","Connectivity","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"BSOD occurred when running restart Test+AP/LAN+ACDC","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"Wireless WiFi is lost on 23.160","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"PPAG Fucntion Porting","RF","wifi","RF","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"ADL-S CITU tool cant run with AX201","OEM Tools","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
"NP50RW NB playing MV lag during Wi-Fi WIDI","Performance","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_06_of_07_Zhiqiang (2).csv"
