ips_title,human_category,source_folder,source_file
"[Fujitsu]Yellow Bang and device lost on WLAN device, Bluetooth device lost",YB/Lost,CFE_input,weekly_labels_20260530_145717.csv
"[Lenovo][Aladdin][LNL][Win11]Stress WifiPing Test tool show fail (wifi ping fail,100% loss rate) when run stress WIFI_WB",Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[Dell_Compal][BR12][LNL][FmP2]Add at least 8 BT devices cause Wi-Fi search not stable,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[DELL]Latitude 7450 + BE200/Latitude 5530  adapter intermittent disconnection issue,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
"[HP][FXN][Messi_Astro][BE211]""We cant find an audio playback device. make sure..."" message pop-up after restart OS and set a BT Speaker/Headphones as default audio device then set another a BT Speaker/Headphones as default device again",Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[HP][PAS]Unable to start PAS when place the left earbud back in the case,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[Wistron][Dell CY27 Tirich] PCM for BT Offload on PCIe card cause CNVi fail,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[Xiaomi][PTL][AX211] RSSI of  PC scanning the TVs BLE broadcast packet is low,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo][Poseidon][PTL][Win11]Teams call lag during meeting,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
"[ASUS_CC][D900MF][AX211][ARL-S]Connect AirPods 4 via BT, The recording stutters",Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[Mechrevol][Alstone][RPL-U][WLAN shows a YB after coldboot/surf the Internet],YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo DT][LCFC][T7120][NVL] Install Intel BE211 Wifi driver show yellow bang.,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[Xiaomi][PTL][AX211] PC Connect TV by ble failed,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo_LNL_Abby2]The system hangs up every time when system connect to Wifi.  [DFT0293798],System Hang,CFE_input,weekly_labels_20260605_170006.csv
"Open Verifier select ""intcoed.sys"" and than instal BT 24.40.0.3 occur BSOD:failed IntcOED.sys",BSOD,CFE_input,weekly_labels_20260605_170006.csv
[Honor][LUX][Zhuque][PTL][AX211][WiFi]Is it possible to create a 5GHz SoftAP,P2P,CFE_input,weekly_labels_20260605_170006.csv
"[Lenovo][Aladdin][LNL][Win11]Unit show BSOD (bug check: 0x133 w dump) when update Intel Bluetooth Driver(F/R:1/20unit,1/20 cycles)",BSOD,CFE_input,weekly_labels_20260605_170006.csv
WLAN HLK Tests Fail on HLK v10.0.26100.7705,HLK,CFE_input,weekly_labels_20260605_170006.csv
A2DP Offload feature is enabled in JfP on TGL and HrP on ADL when feature is not supported.,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
"The manual reboot of the DC is significantly slower, taking approximately 30 to 40 seconds longer than other machines",Performance,CFE_input,weekly_labels_20260605_170006.csv
WiFi profile not showing expected 11ax in Protocol after changing wireless modes in properties,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
WiFi adapter fails to perform OKC fast roam after missing Beacons detected.,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
"Blackscreen during MS stress test and Dump point to ""WifiCx.sys"" (F/R: 2/2u; 2/10 c)",System Hang,CFE_input,weekly_labels_20260605_170006.csv
"PC connected 2.4G/5G AP(802.11AX/AC,20M/40M) do UDP downstream can not meet spec.(F/R:1/1U,6/6C))",Performance,CFE_input,weekly_labels_20260605_170006.csv
The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo-IdeaPad][wistron][Field_issue][Enterprise-Network][Jasper Lake][AX201][500W GEN4]WiFi show no internet after Roaming in the school.,Roaming,CFE_input,weekly_labels_20260605_170006.csv
[HP/SIO1577354][Catan][GLK/7265/W10] [t430][18WWDTAJ6aq][Win10]Intel 9260 driver will show yellow mark after change roaming aggressiveness in device manager,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
TSMC Roaming issue,Roaming,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo-ThinkPad][Wistron][L13 Gen2][TGL-U][AX201&9560][20H1][100%] SUT WiFi Ping and XCopy is not stable during Wifi Roaming Test,Roaming,CFE_input,weekly_labels_20260605_170006.csv
Wireless LAN kept roaming to incorrectly Access Point,Roaming,CFE_input,weekly_labels_20260605_170006.csv
[ASUS in house][CML][UX434FAC][AX201]Roaming test fail,Roaming,CFE_input,weekly_labels_20260605_170006.csv
<Customer issue>[Lenovo ThinkPad China][LCFC][AX200]][L15]It could not automatically connect AP unless user reconnected manually during roaming environment,Connectivity,CFE_input,weekly_labels_20260605_170006.csv
[lenovo/DT BU][In-house][ARL-PCB2][AX211][ M970ts]Wireless DIsplay??????  ?,P2P,CFE_input,weekly_labels_20260605_170006.csv
"[Samsung][P230711-05053] When running Chrome and playing YouTube on an extended monitor connected via Miracast to a Galaxy S8+, the Miracast connection is disconnected.",P2P,CFE_input,weekly_labels_20260605_170006.csv
[Huawei][Quanta][Euler][CML-U][AX201][19H2]Miracast to play 4k video occurs 3~5 seconds blurred screen.,P2P,CFE_input,weekly_labels_20260605_170006.csv
[Samsung-Epic-15-KBLR-WsP-Windows10 RS3] 50 BSoD appears during miracast pairing.,BSOD,CFE_input,weekly_labels_20260605_170006.csv
[HP/SIO2100096/Win11/ADL/GfP2/Riesling] The video of external monitor connected via Miracast will lag while playing local video,P2P,CFE_input,weekly_labels_20260605_170006.csv
[HUAWEI][HUAQIN][KelvinM][[AMD Lucienne-U]][Intel AX200][20H2] System does not sync screen via miracast from PC to PAD.,P2P,CFE_input,weekly_labels_20260605_170006.csv
[Huawei][Quanta][H81][CezanneM][AX200][20H2][WiFi][BUG-20210223-18647]DUT projecting to HUAWEI smart TV(V65i)/HONOR TV through miracast appeared afterimage.,P2P,CFE_input,weekly_labels_20260605_170006.csv
[Samsung][Largo-15R][KBL-WsP1216] Video distortion appears during using miracast receiver app('Connect') after sender system connect to some AP.,P2P,CFE_input,weekly_labels_20260605_170006.csv
[Longcheer][MECHREVO][AX210][DVT1][24H2]Canot Miracast to project the screen to this device wirelessly,P2P,CFE_input,weekly_labels_20260605_170006.csv
[Dell][Modena_TGL][Centenario_TGL] Miracast disconnected during system idle,P2P,CFE_input,weekly_labels_20260605_170006.csv
[HP/ME issue][W10/CFL/9560] AMT_027 & 056: WoWLAN fails when it?s enabled in Device Manager.,WowLAN,CFE_input,weekly_labels_20260605_170006.csv
[ASUS][PA90][CFL][AX200] AX200 can't wake up from S5 by using magic packet,WowLAN,CFE_input,weekly_labels_20260605_170006.csv
[Dell/Compal] Cannot WoWLAN via WOL tool,WowLAN,CFE_input,weekly_labels_20260605_170006.csv
[ASUS_CCBU][Intel] WOWLAN disable,WowLAN,CFE_input,weekly_labels_20260605_170006.csv
Expected behavior of WoWLAN / WoL using Magic Packets when Modern Standby is enabled,WowLAN,CFE_input,weekly_labels_20260605_170006.csv
Please check if receiving magic packet in WRT logs according to each time stamp,WowLAN,CFE_input,weekly_labels_20260605_170006.csv
[ASUS][Strix 2022]System can not wake on WLAN from modern standby by Magic Packet,WowLAN,CFE_input,weekly_labels_20260605_170006.csv
[Samsung][Odyssey2][CFL][JfP2] System under S4 doesn't wake up by magic packet.,WowLAN,CFE_input,weekly_labels_20260605_170006.csv
[LG][15Z90RT ][RPL/AX211/Win11 22H2] WLAN Throughput Issue,Performance,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo-Ideapad][Wistron][Lenovo 500w Gen3 JSL][JSL][IntelAX201] WiFi throughput test fail on Win11 OS preload,Performance,CFE_input,weekly_labels_20260605_170006.csv
[Honor][huaqin][HiggsF][ADL][AX211][21H1[100%]]Sta throughput is lower  while coexistence with P2P.,P2P,CFE_input,weekly_labels_20260605_170006.csv
"[Huawei][Quanta][Euler][CML-U][AX201][WLAN][19H2]Play the same video, the PC are always lage than cell phone in miracase..",Performance,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo-Thinkpad][Wistron][Fenrir Intel][ADL][IntelAX211] WiFi6E WiFi throughput test fail,Performance,CFE_input,weekly_labels_20260605_170006.csv
[HUAWEI][HUAQIN][MorganF][Intel ADL][Intel AX 211][BT][Win11]The  BT headset sounds occurred lag during playing local music.,Performance,CFE_input,weekly_labels_20260605_170006.csv
[ASUS Gaming][RPL][AX211]2.4GHz Slow to Connect,Performance,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo IdeaPad][Inhouse][S750-14Pro][TGL-U][20H1] BT mouse lag after idle,Performance,CFE_input,weekly_labels_20260605_170006.csv
"[HP][FXN][Mentali_SnowflakI][AX211]When playing local music and connecting another Bluetooth audio device, the music is delayed by about 20 seconds when output from the other Bluetooth audio device.",Performance,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo-thinkbook][Compal][Titan V350][TGL][9560][20H1][100%] BT headset has lag when search other BT devices under PC settings /use several BT devices at the same time,Performance,CFE_input,weekly_labels_20260605_170006.csv
[ASUS in house]UEFI[AX201] WIFI download speed,Performance,CFE_input,weekly_labels_20260605_170006.csv
[H3C][Sixunited][LP88][LNL][BE200]WiFi disconnect and re-connected several times then show YB after connect to a specific AP,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[HP] - [Brighton 1.0][WHL][AX200 - 22260][RS5 17763] ? Winpvt reboot test got BT YB error code 10,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[ASUS PCBU][X3400PA][Tigerlake HU][JfP2/9560][v22.30.0.11]WLAN yellow bang while reboot aging,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[Lenovo IdeaPad][Compal][V350][TigerLake][AC9560/AX201][Win10][10%] BT lost(or yellow bang) during S4/CB.,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[Honor][Wingtechh][FermatB][ARL-H][BT][AX201][24H2]BT YB issue occurred during the S4 stress test  fail rate: 3/20U?1/3000C,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[Huawei][Quanta][WrightD][TGL-U][AX201][20H1][WiFi][BUG-20200922-10670-log] Wifi/BT device shows yellow bang after reboot OS then idle 2 min.,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
"[HP][QTA][TDC][BNB_Wafer][ARL-H/U][Win11_24h2]:DM occur YB ""Unknown USB Device(Device Descriptor Request Failed)"" and BT lost when Run Robotic 7369B_ColdDockQuick with Hendrixx.(Gfp2_AX211)",YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
"[HP][Deso & Esa][PTL]the Bluetooth driver displays ""yellow bang""",YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[ASUS PCBU][TGL][UX435EG][AX201]BT yellow bang(code 37) while reboot aging,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
[Samsung][GB6-Ultra16] [PTL][WhP2] WLAN YB issue - Request to analyze Debug log,YB/Lost,CFE_input,weekly_labels_20260605_170006.csv
"[Lenovo][Aladdin][LNL][Win11]Stress WifiPing Test tool show fail (wifi ping fail,100% loss rate) when run stress WIFI_WB",Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[Dell_Compal][BR12][LNL][FmP2]Add at least 8 BT devices cause Wi-Fi search not stable,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[DELL]Latitude 7450 + BE200/Latitude 5530  adapter intermittent disconnection issue,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
"[HP][FXN][Messi_Astro][BE211]""We cant find an audio playback device. make sure..."" message pop-up after restart OS and set a BT Speaker/Headphones as default audio device then set another a BT Speaker/Headphones as default device again",Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[HP][PAS]Unable to start PAS when place the left earbud back in the case,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[Wistron][Dell CY27 Tirich] PCM for BT Offload on PCIe card cause CNVi fail,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[Xiaomi][PTL][AX211] RSSI of  PC scanning the TVs BLE broadcast packet is low,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo][Poseidon][PTL][Win11]Teams call lag during meeting,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
"[ASUS_CC][D900MF][AX211][ARL-S]Connect AirPods 4 via BT, The recording stutters",Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[Mechrevol][Alstone][RPL-U][WLAN shows a YB after coldboot/surf the Internet],YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo DT][LCFC][T7120][NVL] Install Intel BE211 Wifi driver show yellow bang.,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[Xiaomi][PTL][AX211] PC Connect TV by ble failed,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo_LNL_Abby2]The system hangs up every time when system connect to Wifi.  [DFT0293798],System Hang,CFE_input,weekly_labels_20260606_143309.csv
"Open Verifier select ""intcoed.sys"" and than instal BT 24.40.0.3 occur BSOD:failed IntcOED.sys",BSOD,CFE_input,weekly_labels_20260606_143309.csv
[Honor][LUX][Zhuque][PTL][AX211][WiFi]Is it possible to create a 5GHz SoftAP,P2P,CFE_input,weekly_labels_20260606_143309.csv
"[Lenovo][Aladdin][LNL][Win11]Unit show BSOD (bug check: 0x133 w dump) when update Intel Bluetooth Driver(F/R:1/20unit,1/20 cycles)",BSOD,CFE_input,weekly_labels_20260606_143309.csv
WLAN HLK Tests Fail on HLK v10.0.26100.7705,HLK,CFE_input,weekly_labels_20260606_143309.csv
A2DP Offload feature is enabled in JfP on TGL and HrP on ADL when feature is not supported.,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
"The manual reboot of the DC is significantly slower, taking approximately 30 to 40 seconds longer than other machines",Performance,CFE_input,weekly_labels_20260606_143309.csv
WiFi profile not showing expected 11ax in Protocol after changing wireless modes in properties,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
WiFi adapter fails to perform OKC fast roam after missing Beacons detected.,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
"Blackscreen during MS stress test and Dump point to ""WifiCx.sys"" (F/R: 2/2u; 2/10 c)",System Hang,CFE_input,weekly_labels_20260606_143309.csv
"PC connected 2.4G/5G AP(802.11AX/AC,20M/40M) do UDP downstream can not meet spec.(F/R:1/1U,6/6C))",Performance,CFE_input,weekly_labels_20260606_143309.csv
The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo-IdeaPad][wistron][Field_issue][Enterprise-Network][Jasper Lake][AX201][500W GEN4]WiFi show no internet after Roaming in the school.,Roaming,CFE_input,weekly_labels_20260606_143309.csv
[HP/SIO1577354][Catan][GLK/7265/W10] [t430][18WWDTAJ6aq][Win10]Intel 9260 driver will show yellow mark after change roaming aggressiveness in device manager,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
TSMC Roaming issue,Roaming,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo-ThinkPad][Wistron][L13 Gen2][TGL-U][AX201&9560][20H1][100%] SUT WiFi Ping and XCopy is not stable during Wifi Roaming Test,Roaming,CFE_input,weekly_labels_20260606_143309.csv
Wireless LAN kept roaming to incorrectly Access Point,Roaming,CFE_input,weekly_labels_20260606_143309.csv
[ASUS in house][CML][UX434FAC][AX201]Roaming test fail,Roaming,CFE_input,weekly_labels_20260606_143309.csv
<Customer issue>[Lenovo ThinkPad China][LCFC][AX200]][L15]It could not automatically connect AP unless user reconnected manually during roaming environment,Connectivity,CFE_input,weekly_labels_20260606_143309.csv
[lenovo/DT BU][In-house][ARL-PCB2][AX211][ M970ts]Wireless DIsplay??????  ?,P2P,CFE_input,weekly_labels_20260606_143309.csv
"[Samsung][P230711-05053] When running Chrome and playing YouTube on an extended monitor connected via Miracast to a Galaxy S8+, the Miracast connection is disconnected.",P2P,CFE_input,weekly_labels_20260606_143309.csv
[Huawei][Quanta][Euler][CML-U][AX201][19H2]Miracast to play 4k video occurs 3~5 seconds blurred screen.,P2P,CFE_input,weekly_labels_20260606_143309.csv
[Samsung-Epic-15-KBLR-WsP-Windows10 RS3] 50 BSoD appears during miracast pairing.,BSOD,CFE_input,weekly_labels_20260606_143309.csv
[HP/SIO2100096/Win11/ADL/GfP2/Riesling] The video of external monitor connected via Miracast will lag while playing local video,P2P,CFE_input,weekly_labels_20260606_143309.csv
[HUAWEI][HUAQIN][KelvinM][[AMD Lucienne-U]][Intel AX200][20H2] System does not sync screen via miracast from PC to PAD.,P2P,CFE_input,weekly_labels_20260606_143309.csv
[Huawei][Quanta][H81][CezanneM][AX200][20H2][WiFi][BUG-20210223-18647]DUT projecting to HUAWEI smart TV(V65i)/HONOR TV through miracast appeared afterimage.,P2P,CFE_input,weekly_labels_20260606_143309.csv
[Samsung][Largo-15R][KBL-WsP1216] Video distortion appears during using miracast receiver app('Connect') after sender system connect to some AP.,P2P,CFE_input,weekly_labels_20260606_143309.csv
[Longcheer][MECHREVO][AX210][DVT1][24H2]Canot Miracast to project the screen to this device wirelessly,P2P,CFE_input,weekly_labels_20260606_143309.csv
[Dell][Modena_TGL][Centenario_TGL] Miracast disconnected during system idle,P2P,CFE_input,weekly_labels_20260606_143309.csv
[HP/ME issue][W10/CFL/9560] AMT_027 & 056: WoWLAN fails when it?s enabled in Device Manager.,WowLAN,CFE_input,weekly_labels_20260606_143309.csv
[ASUS][PA90][CFL][AX200] AX200 can't wake up from S5 by using magic packet,WowLAN,CFE_input,weekly_labels_20260606_143309.csv
[Dell/Compal] Cannot WoWLAN via WOL tool,WowLAN,CFE_input,weekly_labels_20260606_143309.csv
[ASUS_CCBU][Intel] WOWLAN disable,WowLAN,CFE_input,weekly_labels_20260606_143309.csv
Expected behavior of WoWLAN / WoL using Magic Packets when Modern Standby is enabled,WowLAN,CFE_input,weekly_labels_20260606_143309.csv
Please check if receiving magic packet in WRT logs according to each time stamp,WowLAN,CFE_input,weekly_labels_20260606_143309.csv
[ASUS][Strix 2022]System can not wake on WLAN from modern standby by Magic Packet,WowLAN,CFE_input,weekly_labels_20260606_143309.csv
[Samsung][Odyssey2][CFL][JfP2] System under S4 doesn't wake up by magic packet.,WowLAN,CFE_input,weekly_labels_20260606_143309.csv
[LG][15Z90RT ][RPL/AX211/Win11 22H2] WLAN Throughput Issue,Performance,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo-Ideapad][Wistron][Lenovo 500w Gen3 JSL][JSL][IntelAX201] WiFi throughput test fail on Win11 OS preload,Performance,CFE_input,weekly_labels_20260606_143309.csv
[Honor][huaqin][HiggsF][ADL][AX211][21H1[100%]]Sta throughput is lower  while coexistence with P2P.,P2P,CFE_input,weekly_labels_20260606_143309.csv
"[Huawei][Quanta][Euler][CML-U][AX201][WLAN][19H2]Play the same video, the PC are always lage than cell phone in miracase..",Performance,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo-Thinkpad][Wistron][Fenrir Intel][ADL][IntelAX211] WiFi6E WiFi throughput test fail,Performance,CFE_input,weekly_labels_20260606_143309.csv
[HUAWEI][HUAQIN][MorganF][Intel ADL][Intel AX 211][BT][Win11]The  BT headset sounds occurred lag during playing local music.,Performance,CFE_input,weekly_labels_20260606_143309.csv
[ASUS Gaming][RPL][AX211]2.4GHz Slow to Connect,Performance,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo IdeaPad][Inhouse][S750-14Pro][TGL-U][20H1] BT mouse lag after idle,Performance,CFE_input,weekly_labels_20260606_143309.csv
