jira_id,ips_title,jira_component,human_category,label_source,pseudo_confidence,sample_weight,feature_text
CIE-4199,[Dell][TributoMTL]WLAN driver 35.24 killernetworkextension.inf not declarative,Installation->Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->Killer] [Dell][TributoMTL]WLAN driver 35.24 killernetworkextension.inf not declarative
CIE-8032,PTL Killer install,Installation->Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->Killer] PTL Killer install
WIFI-100337,[ASUS][COMPAL][A5401WRA][CML-S][INTEL8265][20H2][100%] Intel8265 5G AC80 TX T-put very low,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [ASUS][COMPAL][A5401WRA][CML-S][INTEL8265][20H2][100%] Intel8265 5G AC80 TX T-put very low
WIFI-115567,[Huaqin] [Mi A29] [Intel-TGL-H] [Win10 20H2] Intel AX210 wlan device will lost after resume from MS,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [Huaqin] [Mi A29] [Intel-TGL-H] [Win10 20H2] Intel AX210 wlan device will lost after resume from MS
WIFI-207589,[Dell][Montreux 2in1]latitude 7320 2in1 <AX200_WiFi> Event ID 5010 while boot to OS/ resume from MODS,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [Dell][Montreux 2in1]latitude 7320 2in1 <AX200_WiFi> Event ID 5010 while boot to OS/ resume from MODS
WIFI-277922,"[Roc][Win10][22H2][PV]: The unit can't be resume and ""9f""BSOD occured when resume unit from MS(Intel AX211)",3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=3rd Party-BIOS] [Roc][Win10][22H2][PV]: The unit can't be resume and ""9f""BSOD occured when resume unit from MS(Intel AX211)"
WIFI-310640,[Weibu][JSL][3165] AP cant be detect and MAC address become 00.00.00.00.00.00 after boot to windows,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [Weibu][JSL][3165] AP cant be detect and MAC address become 00.00.00.00.00.00 after boot to windows
WIFI-348126,[HP][MTL-U][Sparty][GfP2][SIO2211544] Black screen with dump file BSOD 0x9F during run Restart Stress test,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [HP][MTL-U][Sparty][GfP2][SIO2211544] Black screen with dump file BSOD 0x9F during run Restart Stress test
WIFI-423067,[DELL/Compal][LNL][Tributo LNL]TAS function no trigger issue,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [DELL/Compal][LNL][Tributo LNL]TAS function no trigger issue
WIFI-424476,[Lenovo][Aladdin][LNL-MX][Win11][EVT][vPRO]BE201 YB after AMT provisioning,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [Lenovo][Aladdin][LNL-MX][Win11][EVT][vPRO]BE201 YB after AMT provisioning
WIFI-425372,"[ASUS_CCBU][B5403CVA][AX2A1][23.30.0.6] After user login to OS, WIFI will gray out.",3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=3rd Party-BIOS] [ASUS_CCBU][B5403CVA][AX2A1][23.30.0.6] After user login to OS, WIFI will gray out."
WIFI-477386,"[Lenovo][Huaqin][Idepad 5 2-in-1 14/16AIL10][Intel ARL][24H2] The AX203 WiFi will show yellow bang (code 10) at S4 and WB test. (FR: 4/4 uuts, 4/10 cycles)",3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=3rd Party-BIOS] [Lenovo][Huaqin][Idepad 5 2-in-1 14/16AIL10][Intel ARL][24H2] The AX203 WiFi will show yellow bang (code 10) at S4 and WB test. (FR: 4/4 uuts, 4/10 cycles)"
WIFI-479610,[Lenovo][Wistron][TB14 2-in1 Gen4][Meteor Lake U][AX211&AX203[23H2][100%]ANT always show SAR value of NB mode after boot from Tablet mode.,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [Lenovo][Wistron][TB14 2-in1 Gen4][Meteor Lake U][AX211&AX203[23H2][100%]ANT always show SAR value of NB mode after boot from Tablet mode.
WIFI-512812,[Lenovo-DT][Wistron][M90t_PCB1][ARL-S]BE200 read DSM functions failed (F/R: 100%).,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [Lenovo-DT][Wistron][M90t_PCB1][ARL-S]BE200 read DSM functions failed (F/R: 100%).
WIFI-515364,[ASUS/Gaming][Inventec][ARL-HX][BE200][G614LV]Wake on Wlan is invalid after MS,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [ASUS/Gaming][Inventec][ARL-HX][BE200][G614LV]Wake on Wlan is invalid after MS
WIFI-616352,[B2502FBA][ADL][AX211][23.100.0.4 & 23.110.0.5] WIFI will disconnect and show YB in device manager.,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [B2502FBA][ADL][AX211][23.100.0.4 & 23.110.0.5] WIFI will disconnect and show YB in device manager.
WIFI-672477,[Lenovo][ThinkStation PX][EagleStream][24H2]BSOD(Point to intelppm.sys) during installing BE200 driver.(F/R: 100%),3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [Lenovo][ThinkStation PX][EagleStream][24H2]BSOD(Point to intelppm.sys) during installing BE200 driver.(F/R: 100%)
WIFI-682134,[lenovo_arlhx_aster]BE200 device lost during S4 stress test,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [lenovo_arlhx_aster]BE200 device lost during S4 stress test
WIFI-856348,[NVL-S platform] BE211 WIFI PLDR feature fail - fail rate 100%,3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [NVL-S platform] BE211 WIFI PLDR feature fail - fail rate 100%
WIFI-95252,[DELL][Wistron][Watchmen] device manager show YB for AX210 WIFI Card on LR ( S4/WB/MS),3rd Party-BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS] [DELL][Wistron][Watchmen] device manager show YB for AX210 WIFI Card on LR ( S4/WB/MS)
BT-101371,[Honor][huaqin][HiggsF][TGL][AX211][21H2][100%] Bluetooth driver firmware crash.,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [Honor][huaqin][HiggsF][TGL][AX211][21H2][100%] Bluetooth driver firmware crash.
BT-166693,[MIUI+][AX201] bluetooth driver crash,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [MIUI+][AX201] bluetooth driver crash
BT-255745,[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX201][BT][Win11]It occured BT driver YB when in idle status.,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX201][BT][Win11]It occured BT driver YB when in idle status.
BT-266896,[HP][Dojo_ARL-Hx][GaP2] Feel the cursor lag when using Hibiki 4K BT mouse.,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [HP][Dojo_ARL-Hx][GaP2] Feel the cursor lag when using Hibiki 4K BT mouse.
BT-297374,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201] BT Lost when idle after normal use.(F/R: 2/2units, 2/4cycles)",FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=FW- PHY] [Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201] BT Lost when idle after normal use.(F/R: 2/2units, 2/4cycles)"
BT-303389,[Lenovo][Aladdin][LNL SIT][BE201][Win11] BT PAN ping overnight fail,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [Lenovo][Aladdin][LNL SIT][BE201][Win11] BT PAN ping overnight fail
BT-304026,[Lenovo][HQ][LNL][C710]BT will lost during player music with Galaxy Buds2 Pro BTLE headset(F/R: 4/4 UUTs; 40/40 Cycles),FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [Lenovo][HQ][LNL][C710]BT will lost during player music with Galaxy Buds2 Pro BTLE headset(F/R: 4/4 UUTs; 40/40 Cycles)
BT-319591,[Samsung][Titan5 ARL][HrP2] Mobile hotspot->Share over Select BT occurred BT YB,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [Samsung][Titan5 ARL][HrP2] Mobile hotspot->Share over Select BT occurred BT YB
BT-320590,[Acer][ARL-H][Crayfish_ARH]BT automatically disconnects when transferring 100M data file via BT with AX211 / Killer1675i card. FR: 8/10 cycle,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [Acer][ARL-H][Crayfish_ARH]BT automatically disconnects when transferring 100M data file via BT with AX211 / Killer1675i card. FR: 8/10 cycle
BT-322413,[Honor][Huaqin][DarwinB][ARL][AX211][BT]FW crash cause the BT mouse disconnect,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [Honor][Huaqin][DarwinB][ARL][AX211][BT]FW crash cause the BT mouse disconnect
BT-334467,"[HP][Quanta]-[Hanna][ARL/RPL-H][Win11 24H2] It shows ""Bluetooth file transfer not completed"" when BT transfer file.(Intel AX211)",FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=FW- PHY] [HP][Quanta]-[Hanna][ARL/RPL-H][Win11 24H2] It shows ""Bluetooth file transfer not completed"" when BT transfer file.(Intel AX211)"
BT-338701,"[AISTONE][ARL-H][AX211]During the Bluetooth transfer process, Bluetooth automatically disconnects and then reconnects, but after a while, it disconnects again",FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=FW- PHY] [AISTONE][ARL-H][AX211]During the Bluetooth transfer process, Bluetooth automatically disconnects and then reconnects, but after a while, it disconnects again"
BT-338754,[Lenovo_IdeaPad][LCFC][ARL_H][S5x0-16pro_BE][24H2][AX203]Unit shows error message when transfer file from/to the added BT PC.(F/R:4/4unit,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [Lenovo_IdeaPad][LCFC][ARL_H][S5x0-16pro_BE][24H2][AX203]Unit shows error message when transfer file from/to the added BT PC.(F/R:4/4unit
BT-343021,[GB6-14][PTL][GfP2] Cannot send files via Bluetooth,FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [GB6-14][PTL][GfP2] Cannot send files via Bluetooth
BT-39990,[Lenovo ThinkPad JP][CML][AX201] Bluetooth Audio Noise (like ?Bubble Sound?) Issue in VoiP Call (Lenovo SoundBar),FW- PHY,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- PHY] [Lenovo ThinkPad JP][CML][AX201] Bluetooth Audio Noise (like ?Bubble Sound?) Issue in VoiP Call (Lenovo SoundBar)
CIE-1021,[HP/Win10/ADL/GfP2/Thanos] ICPS Mode Selector without Gaming,User Interface,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface] [HP/Win10/ADL/GfP2/Thanos] ICPS Mode Selector without Gaming
CIE-1597,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_011] ICPS is connected to a 2.4G open hotspot, OS, ICPS-My Network shows that the connection is successful, but the ICPS UI shows that the connection fails",User Interface,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface] [Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_011] ICPS is connected to a 2.4G open hotspot, OS, ICPS-My Network shows that the connection is successful, but the ICPS UI shows that the connection fails"
CIE-1926,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_010] ICPS network advice is unstable,User Interface,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface] [Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_010] ICPS network advice is unstable
CIE-1941,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_010] ICPS network advice is unstable,User Interface,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface] [Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_010] ICPS network advice is unstable
CIE-1961,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_013] Disconnecting the network through the OS, the ICPS connection speed is inconsistent with the test speed UI update status",User Interface,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface] [Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_013] Disconnecting the network through the OS, the ICPS connection speed is inconsistent with the test speed UI update status"
CIE-3213,[HP/SIO2183328/Win11/RPL/GfP2/Medusa] The recommendation shows incorrect when connect to a WI-FI Access Point without Internet.,User Interface,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface] [HP/SIO2183328/Win11/RPL/GfP2/Medusa] The recommendation shows incorrect when connect to a WI-FI Access Point without Internet.
CIE-3234,"[HP/SIO2183580/Win10/Win11/RPL/GfP2/Kraken] Cannot find ""Advanced Connection Manager"" when connected WWAN and LAN.",User Interface,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface] [HP/SIO2183580/Win10/Win11/RPL/GfP2/Kraken] Cannot find ""Advanced Connection Manager"" when connected WWAN and LAN."
CIE-3314,[HP/SIO2187954/Win11/RPL/GfP2/Tuffy] ICPS UI display English on French OS.,User Interface,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface] [HP/SIO2187954/Win11/RPL/GfP2/Tuffy] ICPS UI display English on French OS.
CIE-3724,"[HP/SIO2201510/Win11/MTL/GfP2/Willie] ""Advanced Connection Manager"" showed English on ICPS when system language is Traditional Chinese",User Interface,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface] [HP/SIO2201510/Win11/MTL/GfP2/Willie] ""Advanced Connection Manager"" showed English on ICPS when system language is Traditional Chinese"
CIE-4182,[HP/SIO2264447/Win11/LNL/FmP2/Regis] The name of unknown Bluetooth device showed blank in ICPS.,User Interface,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface] [HP/SIO2264447/Win11/LNL/FmP2/Regis] The name of unknown Bluetooth device showed blank in ICPS.
CIE-4187,"[HP/SIO2264448/Win11/LNL/FmP2/Regis] The ""Bluetooth"" option showed English on HK image.",User Interface,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface] [HP/SIO2264448/Win11/LNL/FmP2/Regis] The ""Bluetooth"" option showed English on HK image."
CIE-7043,[HP] The Auto-Mode will become Light Mode after exit ICPS and reboot the system,User Interface,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface] [HP] The Auto-Mode will become Light Mode after exit ICPS and reboot the system
CIE-7174,"[HP/SIO2382006/Win11/LNL/FmP2/Machu] After enable Automatically switch to a better network from ICPS\advanced , the ICPS will auto close .",User Interface,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface] [HP/SIO2382006/Win11/LNL/FmP2/Machu] After enable Automatically switch to a better network from ICPS\advanced , the ICPS will auto close ."
CIE-7360,[HP/SIO2385217/Win11/PTL-H/FmP2/Trekker] Two items are English in Help\Advanced Settings options in China image.,User Interface,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface] [HP/SIO2385217/Win11/PTL-H/FmP2/Trekker] Two items are English in Help\Advanced Settings options in China image.
CIE-8975,"ICPS40.25.909.171 version. Reset button cannot work for ""Enable Smart Point Selection"" relevant of settings",User Interface,RF,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface] ICPS40.25.909.171 version. Reset button cannot work for ""Enable Smart Point Selection"" relevant of settings"
BT-108517,[Dell]UEFI BLE Scan hang issue,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell]UEFI BLE Scan hang issue
BT-138107,[Dell Bluetooth] Verify the Scan functionality when multiple devices are nearby,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell Bluetooth] Verify the Scan functionality when multiple devices are nearby
BT-138108,[Dell Bluetooth] Verify The Device name is showing perfectly or not after Scan.,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell Bluetooth] Verify The Device name is showing perfectly or not after Scan.
BT-183506,[Dell][Odin][MTL][UEFI]Both BLE or WiFi functionality doesnt work using AX201 cards,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell][Odin][MTL][UEFI]Both BLE or WiFi functionality doesnt work using AX201 cards
BT-207368,"[Dell][Odin][UEFI]Auto Connection fails for some KB/Mouse Models, pop up appearing while auto-connecting",Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=Host UEFI - BIOS] [Dell][Odin][UEFI]Auto Connection fails for some KB/Mouse Models, pop up appearing while auto-connecting"
BT-242780,[Dell] BT IOSF scan issue with TributoLnl EVQS platform,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell] BT IOSF scan issue with TributoLnl EVQS platform
BT-247162,[Dell] Keyboard keys are not working for BT IOSF with TributoLnl EVQS platform,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell] Keyboard keys are not working for BT IOSF with TributoLnl EVQS platform
BT-260523,[Dell_Compal_Trib]Bluetooth Mouse lagging in BIOS.,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell_Compal_Trib]Bluetooth Mouse lagging in BIOS.
BT-266355,[Dell] Memory Diag test is failing with BT IOSF changes,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell] Memory Diag test is failing with BT IOSF changes
BT-270241,[Dell][Compal][TributoLNL][DVT2/MP]  IOSF PCI mode caused black screen symptom,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell][Compal][TributoLNL][DVT2/MP]  IOSF PCI mode caused black screen symptom
BT-283405,[Dell][Compal][UEFI][TributoLNL][DVT2/MP]Bluetooth device sometimes become disconnect,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Dell][Compal][UEFI][TributoLNL][DVT2/MP]Bluetooth device sometimes become disconnect
BT-405888,[Samsung][GB6-Pro-16 TPL][WhP2] Timeout does not work as UEFI spec in Intel UEFI BLE Driver,Host UEFI - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Host UEFI - BIOS] [Samsung][GB6-Pro-16 TPL][WhP2] Timeout does not work as UEFI spec in Intel UEFI BLE Driver
CIE-1024,"[HP/Win10/ADL/GfP2/Thanos] When Entitlement bit is disabled, ICPS still could be installed but the functions can?t work",Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=Installation->ICPS] [HP/Win10/ADL/GfP2/Thanos] When Entitlement bit is disabled, ICPS still could be installed but the functions can?t work"
CIE-1925,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_SEC_002] C:\ProgramData\Intel\Connectivity directory is not deleted after uninstalling ICPS,Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->ICPS] [Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_SEC_002] C:\ProgramData\Intel\Connectivity directory is not deleted after uninstalling ICPS
CIE-1955,"[Lenovo-ThinkPad][Jaguar/Panther-2][AlderLake][AX211][21H2][100%]: ICPS UWP not automatically uninstalled and not work when ICPS entitlement bit is ""disabled""",Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=Installation->ICPS] [Lenovo-ThinkPad][Jaguar/Panther-2][AlderLake][AX211][21H2][100%]: ICPS UWP not automatically uninstalled and not work when ICPS entitlement bit is ""disabled"""
CIE-2479,[Lenovo][S970][AlderLake][AX211][40%][ICPS1.0]: ICPS cannot launch after OOBE due to ICPS drivers uninstalled automatically.,Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->ICPS] [Lenovo][S970][AlderLake][AX211][40%][ICPS1.0]: ICPS cannot launch after OOBE due to ICPS drivers uninstalled automatically.
CIE-3782,[ICPS]Event log 7023 is recorded on reboot after overwrite install ICPS,Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->ICPS] [ICPS]Event log 7023 is recorded on reboot after overwrite install ICPS
CIE-3988,[HP/Win11/ADL/GfP2/Frozone] It reports error code 15613 when installing ICPS application.,Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->ICPS] [HP/Win11/ADL/GfP2/Frozone] It reports error code 15613 when installing ICPS application.
CIE-4413,[HP/SIO2274742/Win11/RPL/GfP2/Varcolac] Cannot install ICPS driver with v3.1024.505.1 and v3.1024.606.10,Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->ICPS] [HP/SIO2274742/Win11/RPL/GfP2/Varcolac] Cannot install ICPS driver with v3.1024.505.1 and v3.1024.606.10
CIE-4759,[Lenovo][RaptorLake][AX211][24H2][100%][ICPS3.0]ICPS cant be installed successfully on Libra2,Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->ICPS] [Lenovo][RaptorLake][AX211][24H2][100%][ICPS3.0]ICPS cant be installed successfully on Libra2
CIE-6865,"[LG][17Z90T][ARL/BE201/Win11 24H2] ""Select an app to open this icpslauncher link"" popup shows",Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=Installation->ICPS] [LG][17Z90T][ARL/BE201/Win11 24H2] ""Select an app to open this icpslauncher link"" popup shows"
CIE-7147,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS has left over Scheduled Task after uninstallation,Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->ICPS] [Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS has left over Scheduled Task after uninstallation
CIE-7432,"[HP/SIO2385575/Win11/ARL/FmP2/Wafer] The msg ""Cant open icpslauncher link"" popped up after enter OS.",Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=Installation->ICPS] [HP/SIO2385575/Win11/ARL/FmP2/Wafer] The msg ""Cant open icpslauncher link"" popped up after enter OS."
CIE-7728,[HP/Win11/ARL/FmP2/Machu] show pick up app after boot to OS,Installation->ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Installation->ICPS] [HP/Win11/ARL/FmP2/Machu] show pick up app after boot to OS
CIE-10034,[Lenovo][Poseidon][SIT][PTL/BE211][25H2]The unit can not connect to previous AP after WIFI off then on when checking switch to better WIFI  option on ICPS.(FR:2/2units;4/8cycles),ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [Lenovo][Poseidon][SIT][PTL/BE211][25H2]The unit can not connect to previous AP after WIFI off then on when checking switch to better WIFI  option on ICPS.(FR:2/2units;4/8cycles)
CIE-5354,[Lenovo][MeteorLake][AX211][24H2][100%][ICPS4.1024.1114.1]ICPS displayed content cant adapt to window size,ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [Lenovo][MeteorLake][AX211][24H2][100%][ICPS4.1024.1114.1]ICPS displayed content cant adapt to window size
CIE-5749,[Dynabook]Prioritization page shows Gaming option on Vpro sku,ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [Dynabook]Prioritization page shows Gaming option on Vpro sku
CIE-6271,[Dynabook]ICPS still shows available networks in network health page when WiFi is turned off,ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [Dynabook]ICPS still shows available networks in network health page when WiFi is turned off
CIE-6483,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Message ICPS is currently disabled. Would you like to enable it will be shown.,ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Message ICPS is currently disabled. Would you like to enable it will be shown.
CIE-6489,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Light/Dark mode in Advanced Settings is not localized on Chinese system,ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Light/Dark mode in Advanced Settings is not localized on Chinese system
CIE-6626,[Dynabook]The ICPS App shows black screen after resuming from Hybrid shutdown,ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [Dynabook]The ICPS App shows black screen after resuming from Hybrid shutdown
CIE-8903,[HP][Deso & Esa][PTL]Gaming is lost in Intel ICPS (Intel connectivity performance suite),ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [HP][Deso & Esa][PTL]Gaming is lost in Intel ICPS (Intel connectivity performance suite)
CIE-9019,"[ICPS 40.25.909.171] ENABLE ""Enable smart access point selection"" option and then reboot the system. Boot enter the windows and launch ICPS, ICPS will pop up msg and request enable it again.",ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=ICPS] [ICPS 40.25.909.171] ENABLE ""Enable smart access point selection"" option and then reboot the system. Boot enter the windows and launch ICPS, ICPS will pop up msg and request enable it again."
CIE-9470,[HP/COMM/Win11/PTL/FmP2/CashmereI] Unable to connect to the AP that uses the Enhanced Open security type in ICPS\Network Health,ICPS,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS] [HP/COMM/Win11/PTL/FmP2/CashmereI] Unable to connect to the AP that uses the Enhanced Open security type in ICPS\Network Health
WIFI-147626,[HP/Win10/TGL/HrP2/Calhoun] YB occurs after resume from S3,FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Power Save] [HP/Win10/TGL/HrP2/Calhoun] YB occurs after resume from S3
WIFI-292530,[Thames/Mersey-1][Meteorlake][Windows11][GarfieldPeak2] YB during S4 tests,FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Power Save] [Thames/Mersey-1][Meteorlake][Windows11][GarfieldPeak2] YB during S4 tests
WIFI-334394,[Honor][Huaqin][DarwinA][Intel MTL][Intel AX201][WIFI][22H2]The wifi device YB when connecte a 11ax 5G wifi.F/R100%,FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Power Save] [Honor][Huaqin][DarwinA][Intel MTL][Intel AX201][WIFI][22H2]The wifi device YB when connecte a 11ax 5G wifi.F/R100%
