Issue key,project,year,category,Summary,Custom field (Root Cause)
BT-204781,BT,2023,Connectivity,[ASUS/Commercial][PEGA][MTL][AX201/AX211][B5404CMA] BT lost while S4 cycling test,Root cause for Signature verification failure is not available yet. This is currently under investigation by ROM team.
BT-195182,BT,2023,Connectivity,[Huangxianwei][BT][Huawei][VangogH][MTL][DVT]SCAN_IBT_SET_MONITOR_ADVERTISEMENT command return 31,"When device is D0, driver tries to schedule a wake request which failed in particular situation which caused IOCTL to fail. So driver can check the device state, if it is already in D0, driver will not send wakereq."
BT-194974,BT,2023,Connectivity,[Huangxianwei][BT][Huawei][VangogH][MTL][FOT]SCAN_IBT_SET_ADVERTISEMENT_FILTER_ENABLE command to return 31,"When IOCTL for MSFT LE commands received from app, sniffing api for sniffing the cfa events is having a wrong check to filter msft commands separately."
BT-194945,BT,2023,YB/Lost,[MSI][MS-15F3/15F4/MTL/GaP][Unknown USB device] BT device will be YB sometimes during S4 long run,"Host is sending a bad USB packet leading to the USB controller on the BT side stuck with an erratic error.
Recovery with soft disconnect is solving the USB stuck issue"
BT-189625,BT,2023,YB/Lost,[Fujitsu]Bluetooth Yellow Bang (Unknown USB Device) in Sx cycle stress test on MTL w/ AX211,Root cause is not available yet. Debug is in progress from ROM side. Root cause to be tracked through BT-200018
BT-188974,BT,2023,Connectivity,Remove old ADV/SCAN APIs (via BTSIG_HCI _CMD) from on Magnetar and later products,Scripts changes
BT-188956,BT,2023,Connectivity,[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][BT][Win11]The bluetooth driver is lost when resume from S4,"Root cause is not available yet. Debug is in progress from ROM side.  Root cause to be tracked through BT-200018, BT-167825"
BT-188774,BT,2023,YB/Lost,[Samsung][Vesta4/RPL-R/GfP2][Bluetooth] BT YB after connect BT headset and reboot (100%),Build issue fixed in 23.10
BT-188132,BT,2023,Connectivity,[HP][Warg][RPL/GfP/win11] Fail to pair BLE mouse when HP Dock feature been enabled at HP platform,"When Instadock feature is enabled, scan state change confirmation
message of LC is handled by TILE handlers though TILE feature is
not at all enabled.

Added a variable to track if offload scan is enabled by Instadock,
if so, then scan cfm msg from LC to be handled by the Instadock module."
BT-187756,BT,2023,YB/Lost,"[HP/Brunobear][RPL-HXR/AX211/Win11] BT show YB in DM after turn off ""Use LE Audio when available"" with BT LE headset connected ",Fix is in 23.10
BT-186855,BT,2023,Connectivity,[ASUS][Commercial][B5404CMA][MTL] BE200 BT lost while S4 cycling test,"Host is sending a bad USB packet leading to the USB controller on the BT side stuck with an erratic error.
Recovery with soft disconnect is solving the USB stuck issue"
BT-186086,BT,2023,Connectivity,[Xiaomi][MIUI+][ADL][AX211][DCR-2492] PC sends data to the mobile phone via LE connection at low rate of 10KB/s (expect 20K/s),"See details at https://jira.idoc.intel.com/browse/BT-179325

"
BT-185348,BT,2023,Connectivity,[Huangxianwei][BT][Huawei][VangogH][MTL][FOT]IOCTL_IBT_START_ADVERTISER command to return error 31,"Issue:

When any IOCTL sent from app, While synchronizing these command/resp with KeWaitForSingleObject and KeSetEvent, LastCmdSent and LastRespRexd are reset after KeSetEvent and tx thread scheduled immediately sending next command which got synchronization issue.

Solution:

LastHciCmdSent and LastHciCmdRxd are reset and then signalled with KeSetEvent which resolved the synchronization of Tx and Rx threads."
BT-183232,BT,2023,HLK,"[Lenovo IdeaPad/Inhouse][Y980/RPL/GfP2][Win11] HLK ""Bluetooth - HciExtensionsV2 (Development and Integration)"" test Failed","details in https://jira.idoc.intel.com/browse/BT-180465 
[HLK][22H2][GfP] Bluetooth - HciExtensionsV2 (Development and Integration) fails with received 0 advertisements, but expected at least 16."
BT-180619,BT,2023,Connectivity,"[Xiaomi][MIUI+]BLE connection failure between PC(Client) and Phone(Server), no connection_completed EVENT",There was a design gap when the aux pointer is far(>15ms) in primary adv for secondary adv. As a result we were hiting LC_BC_WATCH_DOG.
BT-179319,BT,2023,Connectivity,[HP/SIO2207229][Sparty/Goldy][MTL/GaP/Win11] Intel Tile Device is shown in hidden device of Device Manager (AX211/BE200),Feature support should be limited to solar and quasar products .  Future products does not requires this support
BT-178977,BT,2023,HLK,[22018829412][871629] [MSFT] Intel GfP2 HG 1216 module FCC BT LE report power is mismatched with setting power.,•	Certification in FCC was done wrongly with a version that did not reach to high power
BT-177620,BT,2023,Connectivity,CLONE - [ASUS][MTL][GaP][QS] 00827651 - DRTU BLE Hopping error,"Adding HCI_LE_Set_Host_Channel_Classification to align with change in WREQ-194415

This requirement included comamnd for BR/EDR AFH channels configuration, but didn`t included the same command for LE. Misfit found by DRTU testing."
BT-177314,BT,2023,Connectivity,[Clevo][ADL][JfP][Hfp offload][22.250]Teams call no sound when using Philips headset.,Same root cause as BT-143012. This is propagation JIRA to Solar+JfP branch.
BT-173841,BT,2023,Connectivity," [Wingtech][HUAWEI][HID Classic] ACL Peripheral Scheduling ACK priority - After connecting the BR3.0 Bluetooth mouse (MSFT) and Bluetooth earphones to the DUT, the mouse pointer will drift randomly when downloading and playing music online.",Classic Mouse lags in Coex as result of redundant REDO_PREPROC processes and a wrong attempt/timeout offset calculation.
BT-173022,BT,2023,Connectivity,[LE Audio][ADL][22.250]L and R not sync in Teams call,"In few cases we observed that L and R are not
in sync for Teams call for CIS connection.
This is due to DMA being configured in voice use
case as soon as first data path is set, added a check
to not queue buffers if tx path is not set."
BT-168393,BT,2023,Connectivity,"[Yuanchen][BT][Huawei][VangoghH][MTL][FOT]New ADV APIs, start advertise fail with 317 return value","When Application is exercising stress test on CFA ADV API's through IOCTL's, synchronization between the IOCTL is missing due to missing last Sent HCI Command and Last Received HCI Event assignment check in the implementation."
BT-163505,BT,2023,Connectivity,[Honor][huaqin][HiggsE][TGL][AX201][22.230]PC controller not scanning BLE adv to Host,"'
When statistic counters are reset by default, both ACL and SCO
counters are reset. However, if there is no active SCO connection,
the existing code still resets the counter, which can lead to the
reset of invalid memory.

Duplicate of https://jira.idoc.intel.com/browse/BT-148273"
BT-162869,BT,2023,BSOD,[Lenovo-Thinkbook China/Inhouse][TB 13X G4/MTL/AX211/BE200] The unit show BSOD (ibtusb!BtFdPerformProductReset) when running stress_CB. (FR:1/22 units; 1/5190 cycles),There is a global device context stored in the driver extension which is added in device add callback and removed in device context cleanup. In the device reset scenario there is a race condition happening where new device add is happening before the previous device cleanup which is causing device be null in the driver ext.
BT-161655,BT,2023,Connectivity,[Dell][Wistron][Scorpio] Recording supports BT offload on AX210(1675x),"As per the Original Requirement, the Audio Offload feature enablement / disablement will be controlled at BIOS level. However, The OEMs will use Different configuration connectivity cards on the same BIOS. 
The GaP is POR for Audio Offload. However, OEM used TyP on the same MTL Platform for testing  and  resulted into Audio Offload configuration issue."
BT-154743,BT,2023,Connectivity,[Samsung][Odin2-15/TGL/HrP2] Multi-Control (SPP) cannot connect to android tablet. (cherry pick fix of DUT sends LMP_Set_AFH as a peripheral),"Peer is accepting connection and making role switch.
Role switch is passing good however, Intel DUT (Peripheral now) is
sending LMP_Set_AFH following the role switch.

The root cause for this issue is a race between the processing of
RS message and lmp-accepted-for-host-conn-request-packet.

RS and LMP don't pass the same flow:
Role switch related messages:	BC-> LC-> LLC-> LM
PDU packet reception:		BC-> LC-> LM

Since PDU packet reception has fewer steps than RS, LM may move to the
new role (slave role) too late.
When lmp-accepted-for-host-conn-request-packet is received at LM,
LM layer can still be in the old role (master)
i.e., LM is in old role, and LC is in the new role.

As a fix, the setup complete process is postponed till RS message is
processed by LM layer."
BT-147291,BT,2023,Connectivity,[MSFT][Ersa][RPL][TyP] [Intel UID 827332] [Ersa DV] UID 827332] DRTU crashed issue,"DRTU tool reports crash in ibtusc dll, when connect/disconnect
Apis are ran in a loop for many iterations.
Crash is observed randomly, when ReadAcl Rx thread handler
is not cleanup properly on disconnect api().This fix add
changes to exit/terminate Read thread synchronously whenever
disconnect api is called"
BT-147271,BT,2023,Connectivity,"[HUAWEI][HUAQIN][MorganG][Intel RPL][Intel AX 211][BT][Win11]""LMP response Timeout"" and ""Connection Timeout"" happens during Phone2PC quick connection.","'
In LC when we move to TTD switch FSM, we block reception of  LMP PDUs until LM layer is updated on the new  Role.
Once LM layer gets notified from LLC on new Role( on success / failure), it resumes the reception of LMP PDUs thus avoiding the race condition of role state across the threads(layers) in our FW."
BT-144316,BT,2023,Connectivity,"[Wingtech][HUAWEI][yutu Gz][Raptor Lake][22H2] After connecting the BR3.0 Bluetooth mouse (MSFT) and Bluetooth earphones to the DUT, the mouse pointer will drift randomly when downloading and playing music online.",Classic Mouse lags in Coex as result of redundant REDO_PREPROC processes and a wrong attempt/timeout offset calculation.
BT-144293,BT,2023,Connectivity,[HP][TGL][HrP] Tile can't be activated after BT 22.190+ PV with HrP2,Tile support for HRP SKU was missed to add during refactoring of Cfa feature . .This fix  added it back  to provide the support for HRP and to resolve this issue 
BT-143012,BT,2023,Connectivity,[CLEVO][RPL][AC9462][BT][Win11][HFP Offload]Philip TAH4205XTWT headset no microphone sound.,The IOP device is using one extra byte in the beginning of the mSBC header as padding pdu. The fw implementation for mSBC cannot handled unaligned frames.  The current change is WA to allow this extra padding byte.
BT-141646,BT,2023,Connectivity,"[Xiaomi][MIUI+][A55][Windows11 SV2][ADL][HrP2]Phone2PC high fail rate due to ""LMP Response Timeout"" and ""Connection Rejected due to security reason""",
BT-141643,BT,2023,Connectivity,[AX200][AMD platform][Lenovo Legion 5 pro 16ACH6H (from 2021)] User cannot connect multiple controllers at the same time. ,"There was a BWA refactoring in 2016 time frame and the use case which is failing now was now never part of the general HID/A2DP use case where the bandwidth is completely exhausted because of continuous Rx traffic on a link.
It is seen only in a special gaming controller."
BT-138108,BT,2023,Connectivity,[Dell Bluetooth] Verify The Device name is showing perfectly or not after Scan.,Added the functionality for valid short name to display in UI 
BT-138107,BT,2023,Connectivity,[Dell Bluetooth] Verify the Scan functionality when multiple devices are nearby,
BT-128355,BT,2023,Connectivity,Related to [DCR-1993 ] Remove 32 bit installers,Remove 32 bit installers
BT-122614,BT,2023,Connectivity,"[Intel UID 756414][22.200][AX200/201]Intel BT will send some invalid packet during the normal usage scenario, then it will make the BT disconnected","CQDDR retransmit control algorithm checked that
we have a low modulation Packet Type(2DH1 in that case-EDR) that is different from the pending Packet Type that was DM1.
the fix is that the algorithm must change modulation only from high rate to low rate and not in any case the low rate is different from the pending Packet Type
to low."
BT-121288,BT,2023,Connectivity,[Honor][HUAQIN][HiggsF][Intel ADL][Intel AX211][BT]The sound has caton murmur when DUT play music with a bluetooth speaker,"During an audio connection establishment, BT controller sends LMP_QoSReq
(LMP_QUALITY_OF_SERVICE_REQ) to the speaker. If the speaker responds
with LMP_NOT_ACCEPTED. the QoS parameters are not activated and we
transfer the Audio data as ACL BE instead of A2DP (Guaranteed service).
As a fix, the QoS parameters are activated if A2DP profile detected
(guaranteed service is selected) regardless of LMP_QoSReq response."
BT-114759,BT,2022,Connectivity,[Honor][huaqin][HiggsF][ADL][AX211][22H2[2%]]Create BR connection controller not responding complete event,
BT-114748,BT,2022,Connectivity,[Samsung][Venus2-15/ADL/GfP2][QuickShare][Fatal Exception] HW error occurs when trying to send files via Samsung Quick Share app with WiFi turned Off.,
BT-112751,BT,2022,Connectivity,"[Huawei][MendelG][RPL][DVT2]The PC and the mobile phone perform multi-screen collaboration, and the BR connection fails with ""connection timeout"" reason","The missing logic to release the LC channel map resources
after role switch results in exhaustion of the available
entries.Due to this AFH enabling fails resulting in
link loss. This fix de-links the reference to the link in
both active as well as inactive map and additionally
triggers fatal exception if the resource allocation fails
occurs."
BT-110058,BT,2022,Connectivity,[Huawei][New ADV APIs] IOCTL_IBT_START_ADVERTISER failed sometime on EB4 due to Race condition.,"If the command is responded before synchronization event is cleared,
it would cause the wait timeout. To avoid missing the Signaling event,
we need to clear the Sync event before sending HCI command."
