issue_year,jira_id,ips_title,technology,platform,jira_platform,ips_platform,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2024,,[Lenovo-Thinkpad][Wistron][Hera-1][TGL][IntelAX201] WLAN cannot be recognized,WiFi,Tiger Lake,,Tiger Lake,High,Connectivity,0.1248,2-High
2024,,[Lenovo ThinkPad JP][LCFC][ Libra][AX211]]BIOS enable WIFI 6E but cannot search 6G WIFI,WiFi,Alder Lake,,Alder Lake,High,BIOS,0.1043,2-High
2024,,BT Device Lost issue from BIOS 3093 during Hibernate/Restart,BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.2366,2-High
2024,WIFI-414298,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP]BSOD with 0x1e when doing MS,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.1973,2-High
2024,,"[Lenovo-IdeaPad[LNL][24H2][QiXia][FVT][FMP][S790_15_LNL_FVT_HF] The unit show ""try connecting your device again"" when connecting BT keyboard.(FR:1/2units,2/10cycles)",BT,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1765,3-Medium
2024,CIE-4280,[Lenovo][MeteorLake][AX211][24H2][100%][ICPS3.0]Location access dialog will be shown when switching network in ICPS,Other,Meteor Lake,Meteor Lake,Raptor Lake Client Platforms,High,ICPS,0.163,2-High
2024,BT-242267,BSOD 0xC4 on ibtpci.sys encountered after S0i3/S4/R Longrun test,BT,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.4827,1-Critical
2024,WIFI-415653,"BSOD(Stop code: KMODE_EXCEPTION_NOT_HANDLED, BugCheck:1E) after S5",WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.4353,2-High
2024,,[Lenovo][Compal][Thinkbook gen6+][MTL]Unit network connection will automatically disconnect,WiFi,Meteor Lake,,Meteor Lake,High,Connectivity,0.1476,2-High
2024,,[Lenovo][LCFC][TPPS][MTL]Bluetooth become unknown device with yellow mark,BT,Meteor Lake,,Meteor Lake,Medium,Connectivity,0.1857,3-Medium
2024,WIFI-417111,"[Lenovo-ThinkPad][LCFC][MTL][Thinkbook plus G5][Win11]AX211WLAN:After resuming from the S5,the wifi automatic connection fails or the connection time is too long",WiFi,Meteor Lake,Meteor Lake,Meteor Lake,Medium,Connectivity,0.1408,2-High
2024,,[Lenovo ThinkPad JP][LCFC][Phoenix-2][AX211]BT headset volume changed to 100 when connect BT headset then turn off and on BT function,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,Critical,Connectivity,0.1982,1-Critical
2024,,[24H2]WPA2-PEAPCHAP-AES and WPA3 Enterprise will disappear from known networks,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,P2P,0.1129,2-High
2024,,[Lenovo-IdeaPad[LNL][24H2][QiXia][FVT][FMP]bluetooth headset recording error,BT,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.2076,3-Medium
2024,,only one connection with LE-audio headset,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2404,2-High
2024,,[Lenovo ThinkPad JP][LCFC][Phoenix-2][AX211]System does not resume via BT mouse wake when the system has been in S3 sleep for 5 minutes or more,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,Critical,Connectivity,0.1419,1-Critical
2024,,[Lenovo-IdeaPad[LNL][24H2][QiXia][FVT][FMP]bluetooth keyboard no function,BT,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1979,3-Medium
2024,,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP][S790_15_LNL_FVT_HF_stress]WiFI 11n throughput cannot pass lenovo spec,WiFi,Lunar Lake,,Lunar Lake,High,Performance,0.1644,2-High
2024,,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP][S790_15_LNL_FVT_HF_stress]WiFI device lost while doing MS,WiFi,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1935,2-High
2024,WIFI-419354,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP][S790_15_LNL_FVT_HF_stress]BE201 failed to connect with Anritsu MT8862A(configurated as WiFi7 AP) during signaling test,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,P2P,0.0994,2-High
2024,WIFI-418824,[Lenovo-IdeaPad][LNL][FmP2][YogaS990 FVT]WIFI lost with S4 stress,WiFi,Lunar Lake,Lunar Lake,,High,YB/Lost,0.1723,2-High
2024,,BSOD 0xBFF encountered during warm reboot on Thames-2 EVQS,BT,Lunar Lake,,Lunar Lake,High,BSOD,0.4439,2-High
2024,,[Lenovo][Aladdin][LNL EVT][BE201][Win11][FR:3/3units]BT driver lost for 5min after S5,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1837,2-High
2024,WIFI-419662,[Lenovo-IdeaPad][LNL][FmP2][YogaS990 FVT]BE201 cant connect WIFI7 profile and no MLO connection with Xiaomi WIFI7 AP,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.1271,2-High
2024,,YOGAS9 FVT : BT LE audio has noise,BT,(missing),,,Medium,Connectivity,0.2256,3-Medium
2024,,"YogaS9 FVT : Samsung BT headset need 24s to show ""mic and audio "" after connect",BT,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.2376,3-Medium
2024,,"Yogas9 fvt "" report ""no audio device""error with Samsung BT headset",BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2263,2-High
2024,,[Lenovo-IdeaPad[LNL][24H2][QiXia][FVT][FMP]bluetooth tput cannot pass lenovo spec,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1915,2-High
2024,WIFI-421234,[Lenovo][Shangri-la][LNL][BE201][WIN11][100%]The maginal test of CITU fail.,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,Performance,0.1017,2-High
2024,,[Thinkpad][Fenrir2][RPL-U][AX211]6G AP lost in wifi list after S4,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,YB/Lost,0.1559,2-High
2024,CIE-4391,[Lenovo][MeteorLake][AX211][24H2][100%][ICPS3.0] I cant forget AP in OS . -> Problem 4,Other,Meteor Lake,Meteor Lake,,,Connectivity,0.1155,2-High
2024,CIE-4390,[Lenovo][MeteorLake][AX211][24H2][100%][ICPS3.0] I cant find AP in manager known networks. . -> Problem 3,Other,Meteor Lake,Meteor Lake,,,Connectivity,0.1293,2-High
2024,WIFI-421184,[LNL][BE201] YB Code 10 on BE201 WLAN encountered,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,YB/Lost,0.1862,2-High
2024,BT-248081,BT device lost on LNL QS FIP (B0 Stepping) with Eng driver (SBHBTW_EV_DEV42781_23.65.24230.42781G ),BT,Lunar Lake,Lunar Lake,Lunar Lake,High,YB/Lost,0.2662,2-High
2024,,[Lenovo][Aladdin][LNL EVT][BE201][Win11][FR:1/2units]BT driver lost after resume s4,BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1943,2-High
2024,WIFI-421192,[Lenovo-IdeaPad][LNL_B][FmP2][YogaS990 FVT][0x20100508]WIFI lost during S4 stress,WiFi,Lunar Lake,Lunar Lake,,,YB/Lost,0.1868,2-High
2024,CIE-4456,[Lenovo][MeteorLake][AX211][24H2][100%][ICPS4.0]ICPS UI is not translated to Simplified Chinese,Other,Meteor Lake,Meteor Lake,Meteor Lake,Medium,ICPS,0.1794,3-Medium
2024,,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP][S790_15_LNL_FVT_HF_stress]BE201 cannot enter MS,WiFi,Lunar Lake,,Lunar Lake,High,P2P,0.1014,2-High
2024,WIFI-423683,[Lenovo-IdeaPad][LNL][FmP2][YogaS990 FVT]sometimes ping fail during S4 stress test,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,YB/Lost,0.1247,2-High
2024,CIE-4457,"[Lenovo][MeteorLake][AX211][24H2][100%][ICPS4.0]ICPS no response for 5s when clicking ""Enable Smart Access Point Selection"" twice quickly",Other,Meteor Lake,Meteor Lake,Meteor Lake,Medium,ICPS,0.124,2-High
2024,,YOGAS990- FVT- BE201 can not connect HW AP with BE profile,WiFi,Lunar Lake,,Lunar Lake,High,Connectivity,0.1248,2-High
2024,CIE-4410,[LCFC][RYZEN][AX211][WIN11][Y760ACH_Killer1650xY770S_IAH_Killer1675i]zhiwei test for IPS promote issue,Other,AMD Ryzen,AMD Ryzen,AMD Ryzen,Low,Connectivity,0.1134,4-Low
2024,WIFI-422775,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP2]wlan block SoC enter to PC10 during idle test,WiFi,Lunar Lake,Lunar Lake,,,P2P,0.1142,2-High
2024,,"[Lenovo NEC][TopaZ][RPL-U][LCFC][HF][24H2][BE200]Event ID7(BTHUSB) warning shows up during S4/FSU AC.DC switch longrun test.[FR: 5/750, 0.7%][2/2 Units]",BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,Connectivity,0.1398,2-High
2024,,[Lenovo-IdeaPad][LNL][FmP2][YogaS990 FVT]SW drips low than 90% point to WIFI,WiFi,Lunar Lake,,Lunar Lake,High,Power Consumption,0.2115,2-High
2024,,[HLK][PC_Preload_LC57 Intel]HLK test fail on the WLAN card of the Intel AX203,BT,Alder Lake,,Alder Lake,High,HLK,0.4995,2-High
2024,,[Lenovo-ThinkPad][Aladdin/LNL/FmP2][EVT][Win11] work with OPPO Enco W51 earphone show error,BT,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1504,3-Medium
2024,BT-249593,BSOD 0xC1 (ibtpci.sys) with BT 23.60.5.6 and EVQS CPU during S4 (48th cycle),BT,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.3025,1-Critical
2024,,[LNL][FmP2] BSOD0x0 pointing to WLAN driver,WiFi,Lunar Lake,,Lunar Lake,High,YB/Lost,0.106,2-High
2024,WIFI-424476,[Lenovo][Aladdin][LNL-MX][Win11][EVT][vPRO]BE201 YB after AMT provisioning,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,YB/Lost,0.1968,2-High
2024,WIFI-424912,[Lenovo NEC][Lugia][RPL][LCFC][HF][24H2][AX211]Observed recoverable Asserts 0x84 & 0x20000066 after connected with AP,WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,High,Performance,0.1333,2-High
2024,,[Lenovo][LNL][LCFC][HF][24H2][BE201]The system no BT turn on button after config the BT to PCIe.,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2008,2-High
2024,WIFI-424844,[Lenovo-IdeaPad][LNL][QIXIA][FmP][S790_15_LNL_FVT_HF_stress]WIFI assert 0xf09e(auto recover) and BT lost during S4 stress,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,YB/Lost,0.2211,3-Medium
2024,,[WW26-27WS][Lenovo][Aladdin][LNL-MX][Win11][EVT] Unknown device (BT) issue when do cold reboot,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1696,2-High
2024,,BT Device lost with BT 23.60.5.6 and QS CPU EESIT SMT configuration (14/17)(2 units),BT,(missing),,,High,YB/Lost,0.221,2-High
2024,WIFI-425654,[Lenovo-IdeaPad][LNL][FmP2][YogaS990 FVT]0X7E BSOD with stress WB,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,Low,BSOD,0.2062,2-High
2024,,[Lenovo_IdeaPad][Wenchang][LCFC][EVT][ES][24H2][BE201]BT will lost or YB after turn on/off the BT function.,BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.2083,2-High
2024,,[Lenovo][ThinkPad L13 G3][ADL][AX201][Win10]Wi-Fi connection occasionally drops during normal use,WiFi,Alder Lake,,Alder Lake,Critical,P2P,0.1345,1-Critical
2024,BT-251671,Yellow Bang! on BT(AX211) when Secure Boot is enalbe in BIOS Setup Menu,BT,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Medium,Connectivity,0.1309,2-High
2024,,[Lenovo][MeteorLake][AX211][24H2][100%][ICPS3.0]ICPS has left over registry keys and services after uninstallation,Other,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,Medium,ICPS,0.1771,3-Medium
2024,,[Lenovo-IdeaPad][LNL][QIXIA][FmP][S790_15_LNL_FVT_HF_stress]WIFI can not connect with WIFI7,WiFi,Lunar Lake,,Lunar Lake,High,Connectivity,0.1322,2-High
2024,,[Lenovo-IdeaPad][LNL][QIXIA][FmP][S790_15_LNL_FVT_HF_stress]WIFI7 can not pass lenovo spec,WiFi,Lunar Lake,,Lunar Lake,High,Connectivity,0.1447,2-High
2024,BT-251408,[Lenovo ThinkPad JP][Thames2/LnL/FmP][EVQS][PCIe][Random Signature Failure] BT Device lost in Sx Cycle with BT 23.60.5.6 and EVQS CPU EESIT SMT configuration,BT,Lunar Lake,Lunar Lake,,,YB/Lost,0.1975,1-Critical
2024,CIE-4425,"[Lenovo][MeteorLake][AX211][24H2][100%][ICPS4.0]Select an AP in ICPS, the Password input UI cant be shown",Other,Meteor Lake,Meteor Lake,Meteor Lake,High,ICPS,0.1571,1-Critical
2024,CIE-4424,Wireless Connectivity Solutions,Other,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,High,Connectivity,0.1497,2-High
2024,WIFI-427687,"[Lenovo][LCFC][Topaz][intel RPL][be200]11ax conductive throughput fail on CH138 with 23.60, but pass with 23.40",WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Medium,Performance,0.1459,2-High
2024,,[Lenovo-IdeaPad[LNL][24H2][QiXia][SIT][FMP]bluetooth power gating cant into C10,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1815,2-High
2024,,[WW30-31WS] [lenovo_lnl_thames2_cons] Wifi test Method confirm request,WiFi,Lunar Lake,,Lunar Lake,High,Power Consumption,0.1366,2-High
2024,,[Lenovo-IdeaPad[LNL][24H2][QiXia][SIT][FMP]bluetooth frequent assert and device when enabling VTIO,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1794,2-High
2024,,[Lenovo_Alloy_LNL]BE201 WLAN BT lost when adding BT devices,WiFi,Lunar Lake,,Lunar Lake,Medium,YB/Lost,0.2271,3-Medium
2024,,"[Lenovo_IdeaPad][Wenchang][LCFC][EVT][ES][24H2][BE201]Wlan lost about 10~60s when turn off/on airplane mode..(F/R:3/3units,7/60cycles)",WiFi,Lunar Lake,,Lunar Lake,High,YB/Lost,0.13,2-High
2024,WIFI-428685,Lenovo-IdeaPad[LNL][24H2][QiXia][SIT][FMP]Warmboot showed BSOD 0x9f point to WiFi when doing miracast,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.2578,2-High
2024,,[Lenovo_Eiger2_LNL]BE201 BT lost when system idle.,BT,Lunar Lake,,Lunar Lake,Medium,YB/Lost,0.1946,3-Medium
2024,,[Lenovo-IdeaPad[LNL][24H2][QiXia][SIT][FMP]bluetooth power gate MS hw drips,BT,Lunar Lake,,Lunar Lake,High,Power Consumption,0.1712,2-High
2024,,"[Lenovo][LunarLake][AX211][24H2][10%][ICPS4.0]ICPS shows ""No Bluetooth devices have been found or Bluetooth is disabled"" after clicking Bluetooth scan",Other,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1367,3-Medium
2024,CIE-4540,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Some Bluetooth devices cant be listed in ICPS Bluetooth UI,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1456,3-Medium
2024,,"[Lenovo_IdeaPad][Tianzhu 16][LCFC][EVT][ES][24H2][BE201]BT lost & unknown USB device yellow bang in DM occur when do BT test.(F/R:1/3units,1/10cycles).",BT,Arrow Lake,,Arrow Lake,Medium,YB/Lost,0.2031,3-Medium
2024,,[Lenovo_Eiger2_LNL]WLAN device YB when doing PLDR test,WiFi,Lunar Lake,,Lunar Lake,Medium,YB/Lost,0.2395,3-Medium
2024,,[Lenovo_Eiger2_LNL],WiFi,Lunar Lake,,Lunar Lake,Medium,P2P,0.1525,3-Medium
2024,,"[Lenovo_IdeaPad][S360ALC][LCFC][SIT][24H2][AX200]HLK Test ""Bluetooth - Initiate platform-level device reset"" failFR: 5/5cycles",BT,AMD Lucienne,,AMD Lucienne,High,HLK,0.366,2-High
2024,,Lenovo-IdeaPad[LNL][24H2][QiXia][SIT][FMP]DUT can not connect with MLO,WiFi,Lunar Lake,,Lunar Lake,High,Connectivity,0.1399,2-High
2024,,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Bluetooth device type is incorrect in ICPS Bluetooth UI,Other,Lunar Lake,,Lunar Lake,Medium,ICPS,0.1449,3-Medium
2024,,[Lenovo-AIO][ADL-N][AX201]HWID always show 0x00008086 (100%),WiFi,Alder Lake,,Alder Lake,High,Performance,0.1307,2-High
2024,,[lenovo_rplu_fenrir2]AX201 RSSI test fail on 2.4G AP,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,Performance,0.1281,2-High
2024,,"[Lenovo_IdeaPad][Quzhou 6F][LCFC][SIT][24H2][AX211]Stress-FB-Bluetooth Device lost  when running FB(F/R:1/20u,150/6000cycles)",BT,Meteor Lake,,Meteor Lake,Low,YB/Lost,0.1922,4-Low
2024,CIE-4466,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Some Bluetooth devices cant be reconnected via ICPS UI,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1399,1-Critical
2024,CIE-4447,[Lenovo][LunarLake][BE201][24H2][ICPS4.0]BSOD 0x0A points to ICPS,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.2108,2-High
2024,WIFI-440285,[Lenovo-IdeaPad][LNL][QIXIA][FmP][S790]client can not receive UDP broadcast pkt by the tool netassist from hotspot host(BE200/BE201),WiFi,Lunar Lake,Lunar Lake,Lunar Lake,Medium,Connectivity,0.1454,2-High
2024,,LOQ-FB system can not power on when add AX203 CNVI WLAN card,WiFi,Alder Lake,,Alder Lake,High,Connectivity,0.1068,2-High
2024,,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP][S790_15_LNL_FVT_HF_stress]WiFI 11ac throughput cannot pass lenovo spec,WiFi,Lunar Lake,,Lunar Lake,Critical,Performance,0.1509,1-Critical
2024,BT-257509,BT Device lost during S4 cycle using 23.60.5.9,BT,Lunar Lake,Lunar Lake,Lunar Lake,High,YB/Lost,0.2817,1-Critical
2024,,BT YB (error code 10) when run restart stress (2/11 units),BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1698,2-High
2024,CIE-4467,"[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]It takes about 15s to display Bluetooth devices after click ""Scan"" button in ICPS",Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1432,3-Medium
2024,CIE-4468,[Lenovo][LunarLake][BE201][24H2][0.1%][ICPS4.0]Lost ICPS in S3/S4 long run test,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,YB/Lost,0.1411,3-Medium
2024,CIE-4557,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Password cant be remembered when connecting AP in ICPS,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,ICPS,0.1362,2-High
2024,CIE-4508,"[Lenovo][LunarLake][BE201][24H2][20%][ICPS4.0]The ICPS ""Network Health"" interface shows blank 5s after enable ""Pop up notification for a better network""",Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1637,2-High
2024,,"[Lenovo][LunarLake][BE201][24H2][20%][ICPS4.0]The ICPS launch time is too long after enable ""Pop up notifications for better network""",Other,Lunar Lake,,Lunar Lake,Medium,ICPS,0.1598,3-Medium
2024,,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][ES][24H2][BE201]BT device cant be removed after reinstall BT driver.(F/R:2/2units,4/4cycles)",BT,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1789,3-Medium
2024,CIE-4482,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]The password input UI takes more than 10 seconds to show when click AP in ICPS,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1213,3-Medium
2024,,[Yoga Slim7_14ILLX_EVT] 424374-Intel Bluetooth device lost when run stress WB test. (F/R:3/3),BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.2291,2-High
2024,,"[S790_15_LNL_FVT_HF_stress]Stress WifiPing Test tool show fail (wifi ping fail,100% loss rate) when run stress WIFI_MS. (FR:3/35units;4/2450cycles)",WiFi,Lunar Lake,,Lunar Lake,High,BSOD,0.1271,2-High
2024,,"[Lenovo][LunarLake][BE201][24H2][100%]Application error with Event IDs 1000 ""IntelProviderDataHelperService.exe"" found in Event Viewer",Other,Lunar Lake,,Lunar Lake,Medium,YB/Lost,0.1154,3-Medium
2024,,"[Lenovo][LunarLake][BE201][24H2][100%]ICPS UI shows ""Not Responding"" when connecting BT devices",Other,Lunar Lake,,Lunar Lake,Medium,ICPS,0.1352,3-Medium
2024,,AX201 roaming feature issue debug,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,Performance,0.1248,2-High
2024,,[Lenovo][ACE][Aladdin] [LNL][BE201] Aladdin FVT Pre-build BSOD 0x9F,WiFi,Lunar Lake,,Lunar Lake,High,BSOD,0.3101,2-High
2024,WIFI-449424,"[S790_15_LNL_FVT_HF_stress][S790_15_LNL_FVT_HF_stress]Stress WifiPing Test tool show fail (wifi ping fail,100% loss rate) when run stress WIFI_S4. (FR:2/35 units;6/2697 cycles)",WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.1284,2-High
2024,BT-258275,BSOD 0xBFF encountered during S4 on Thames-2 EESIT QS and BT v23.60.5.10,BT,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.2581,2-High
2024,,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][ES][24H2][BE201]No notification ""New Bluetooth mouse found(if this is your device, connect to it) "" when connect BT mouse via Swift pair,(F/R:2/2units,4/6cycles)",BT,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1557,3-Medium
2024,,[LNL][BE201] BSOD0x7c pointing to netadapter,WiFi,Lunar Lake,,Lunar Lake,High,P2P,0.1119,2-High
2024,CIE-4485,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Bluetooth Mouse/keyboard cant be reconnected in ICPS,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1446,3-Medium
2024,,"[Lenovo-IdeaPad[LNL][24H2][QiXia][SIT][ICPS]System show 0x21A BSOD during WB testing, which point to APP- IntelProviderDataHelperService.exe",Other,Lunar Lake,,Lunar Lake,High,BSOD,0.1608,2-High
2024,,[Lenovo_ThinkPad_JP][THAMES][MTL][GaP2] 11ax throughput degradation,WiFi,Meteor Lake,,Meteor Lake,High,Performance,0.1981,2-High
2024,,[Lenovo][Compal][Ideapad S5P/S7P][MTL][AX203] WLAN and BT device shows YB when during WB/CB stress or normal use.,WiFi,Meteor Lake,,Meteor Lake,High,YB/Lost,0.1989,2-High
2024,,"YOGAS990 , BT cant connect to one Phone",BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1637,2-High
2024,,"[Lenovo_IdeaPad][LCFC][S580IRH][24H2]Software DRIPS(%) results(SKU1:0%,SKU7:0%) cannot meet SPEC(>95) when run UX1.0 performance Modern standby performance-DC mode test.(F/R:2/2u,2/2cycles)",BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,Performance,0.1277,2-High
2024,,"[S790_15_LNL_FVT_HF_stress][S790_15_LNL_SIT_HF] Unit Software DRIPS(%) and Hardware DRIPS(%) of CER MS Performance test  95. (F/R:1/6 units,1/6 cycles)",WiFi,Lunar Lake,,Lunar Lake,High,Power Consumption,0.1724,2-High
2024,,"YOGAS990 , ble cant reconnect after far away disconnect",BT,Lunar Lake,,Lunar Lake,Critical,Connectivity,0.213,1-Critical
2024,,"YOGAS990 , only connect mic after resume from MS",BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1619,2-High
2024,,[Lenovo][Compal][Ideapad S5P/S7P][ARL][BE201] BT device shows YB when during WB/CB stress or normal use.,WiFi,Arrow Lake,,Arrow Lake,High,YB/Lost,0.1796,2-High
2024,,[Lenovo-IdeaPad[LNL][24H2][QiXia][SIT][ICPS]ICPS Take Much Power Impact On Qixia Video Streaming Scenarios,Other,(missing),,,High,ICPS,0.2351,2-High
2024,,"[Lenovo ThinkPad CN][LCFC][Triones_2.0_Intel_Win11_24H2][AX211]The EUT can not  connect the WPA2 enterprise(EAP-TLS) Wi-Fi on the ""Wi-Fi Configuration"" menu.",WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,Critical,P2P,0.1362,1-Critical
2024,,"[Lenovo_IdeaPad][Tianzhu 16][LCFC][EVT][ES][24H2][BE201]BT lost & unknown USB device yellow bang in DM occur when do BT test.(F/R:1/3units,1/10cycles).",WiFi,Arrow Lake,,Arrow Lake,Medium,YB/Lost,0.1988,3-Medium
2024,,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS power consumption is high,Other,Lunar Lake,,Lunar Lake,High,ICPS,0.1209,2-High
2024,,[Lenovo][LCFC][X1 series][BE201][Thames2],BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2046,2-High
2024,WIFI-454913,Lenovo-IdeaPad[LNL][24H2][QiXia][SIT][FMP]Warmboot showed BSOD 0x9f point to WiFi when doing miracast,WiFi,Lunar Lake,Lunar Lake,,,BSOD,0.2578,2-High
2024,,[S790_15_LNL_FVT_HF_stress][S790_15_LNL_SIT_HF] blackscreen when doing restart with miracast connencted,WiFi,Lunar Lake,,Lunar Lake,High,P2P,0.1145,2-High
2024,,[Lenovo_ThinkPad_JP][THAMES2][LNL][FmP2] WiFi Rx tpt unstable issue,WiFi,Lunar Lake,,Lunar Lake,High,Performance,0.1804,2-High
2024,,[Lenovo][Aladdin][LNL FVT][BE201][Win11]SW/HW strip out of spec,WiFi,Lunar Lake,,Lunar Lake,High,Power Consumption,0.3018,2-High
