issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2022,,,"[Lenovo-IdeaPad][LCFC][Yoga S770 14IAP][FFRT][Win11]PEAP-TLS test: AX211 unit can't auto connect to known network with ""Connect automatically"" checked when change wireless AP channel",WiFi,(missing),,,,P2P,0.1325,(missing)
2022,WIFI-196593,false,[Lenovo AIO][RF][ThinkCentre neo 30a 22 Gen 3 (HOY11)][ADL-P i5-1240P MM#: 99AP3X][Intel 9560NGW R MM#: 959531][Win10 19044.1415][1 out of 4 units] Running the ?Jperf-2.0.2? failed in 5G AC Wi-Fi.,WiFi,Alder Lake,Alder Lake,,,Performance,0.1075,2-High
2022,WIFI-196810,true,[lenovo_griffin] L860R+ mobile hot-spot clients disconnect after playing video for 1-2 minutes,WiFi,Alder Lake,Alder Lake,,,P2P,0.1653,2-High
2022,BT-59398,true,"[Lenovo-Thinkpad JP][jaguar_2/panther_2/ADLP RVP/GfP2][Win11][Tile] DUT stop ADV after using ""shutdown /s /f /t 0"" command",BT,Alder Lake,Alder Lake,,,Connectivity,0.1689,2-High
2022,CIE-1864,false,[Lenovo-ThinkPad] [Inhouse][Jaguar/Panther-2][ADL][AX211][21H2][100%][Secuity]Alternate Data Stream Detected,Other,Alder Lake,Alder Lake,,,Connectivity,0.1296,3-Medium
2022,WIFI-196588,true,[Lenovo-ThinkPad][LCFC][Triones-Intel][SVT][Win11]Sink PC show lag or garbage when test PC projecting to PC and play local video,WiFi,Alder Lake,Alder Lake,,,P2P,0.3276,2-High
2022,,,[Lenovo Thinkpad JP][LCFC][Thor-P3][Alder lake-P][AX211][Win11]WLAN air T-put 5GHz 11ac 160M DC mode is much worse than AC mode,WiFi,Alder Lake,,Alder Lake,,Performance,0.1649,(missing)
2022,,,"[Lenovo-Ideapad][Compal][S570Pro][ADL-P][Win11] AX201 Intel wireless Bluetooth and USB Composite Device show yellow bang during Cold Boot stress. ( F/R: 1/18 unit, 1/3600 cycle)",BT,Alder Lake,,Alder Lake,,YB/Lost,0.1493,(missing)
2022,,,[Lenovo-IdeaPad][Yoga C970][AlderLake][AX211][21H2][100%]There're TWO ICPS listed in All Apps even only installed one version to DUT,Other,Alder Lake,,Alder Lake,,ICPS,0.1669,(missing)
2022,,,[lenovo_valkyrie] Happen the Intel(R) Wi-Fi 6E AX211 160MHz device YB(code 10) when Run Power conversion test-S4 process on the EE FVT Box phase.,WiFi,(missing),,,,YB/Lost,0.1309,(missing)
2022,,,[Lenovo-IdeaPad][ADL][S770-14pro][win11][SIT][GFP]ax211 auto disconnected with AP when connect with bluetooth headset,WiFi,Alder Lake,,Alder Lake,,Connectivity,0.1246,(missing)
2022,,,[Lenovo-ThinkPad][Jaguar/Panther-2][AlderLake][AX211][21H2][100%]:?Always connect to the best network? not work and notification becomes enabled after restart PC,Other,Alder Lake,,Alder Lake,,Connectivity,0.125,(missing)
2022,CIE-2105,false,"[Lenovo-ThinkPad][Jaguar/Panther-2][AlderLake][AX211][21H2][100%]:If Auto Switch was enabled in advanced setting, no pop up notification anymore but Pop up notification option still enabled",Other,Alder Lake,Alder Lake,,,Connectivity,0.123,2-High
2022,CIE-1934,true,"[Lenovo-ThinkPad][Phoenix-Serval2][AlderLake][AX211][21H2][100%]:""Gaming"" mode displayed on both vPro and non-vPro SKUs",Other,Alder Lake,Alder Lake,,,Connectivity,0.135,2-High
2022,CIE-1953,false,"[Lenovo-ThinkPad][Golem_Talos][AlderLake][AX211][21H2][100%]:Error id 16 ""Intel Connectivity Network service loading config file error"" after reset system",Other,Alder Lake,Alder Lake,,,Connectivity,0.1204,3-Medium
2022,,,[Lenovo Thinkpad JP][Alderlake][Jaguar2/Panther2][GarfieldPeak2] Cannot do WiFi boot on WPA2 EAPTLS using UEFI driver 1.2.11.22527,WiFi,Alder Lake,,Alder Lake,,UEFI,0.2428,(missing)
2022,,,[Lenovo LCFC][Griffin/Roc]Failed into Hibernate(S4) then take 10 mins during restart process and BSOD DRIVER_POWER_STATE_FAILURE (9f) vwifibus.sys be created in System on Factory Build(F/R:23/391 units),WiFi,(missing),,,,BSOD,0.1509,(missing)
2022,,,[Lenovo LCFC][Phoenix/Serval2]Shutdown resuming happen BSOD SYSTEM_THREAD_EXCEPTION_NOT_HANDLED (7e) BthA2dp.sys on Factory Build(F/R:20/20 units),WiFi,(missing),,,,BSOD,0.1743,(missing)
2022,CIE-1954,false,"[Lenovo-ThinkPad][Triones][AlderLake][AX211][21H2][100%]:Event ID 7023 ?The Intel Connectivity Service service terminated"" happens during Restart test",Other,Alder Lake,Alder Lake,,,Connectivity,0.1188,3-Medium
2022,,,[Lenovo-DT][ADL-Q670][M90t/s][Win11] WiFi Direct Virtual Adapter yellow bang in device manager,WiFi,Alder Lake,,Alder Lake,,YB/Lost,0.1395,(missing)
2022,,,[Lenovo Thinkpad JP][Alderlake][Jaguar2/Panther2][GarfieldPeak2] Machine can connect to Wifi6E using countries that is not enabled for support in BIOS,WiFi,Alder Lake,,Alder Lake,,UEFI,0.1704,(missing)
2022,CIE-1955,false,"[Lenovo-ThinkPad][Jaguar/Panther-2][AlderLake][AX211][21H2][100%]: ICPS UWP not automatically uninstalled and not work when ICPS entitlement bit is ""disabled""",Other,Alder Lake,Alder Lake,,,ICPS,0.1911,1-Critical
2022,,,[Lenovo-IdeaPad][ADL][S970][win11][SIT][GFP]Sometimes there is a serious lag in the bluetooth headset,BT,Alder Lake,,Alder Lake,,Connectivity,0.1991,(missing)
2022,,,[Lenovo-IdeaPad][ADL][S970][win11][SIT][GFP]Sometimes there is a serious lag in the bluetooth headset,BT,Alder Lake,,Alder Lake,,Connectivity,0.1991,(missing)
2022,,,[Lenovo-IdeaPad][ADL][S970][win11][SIT][GFP]DUT alway can not establish miracast connection,WiFi,Alder Lake,,Alder Lake,,Connectivity,0.1586,(missing)
2022,,,[Lenovo-ThinkPad][LCFC][E15][Alder Lake][Intel ax211][win11] test Tx power with DRTU fail,WiFi,Alder Lake,,Alder Lake,,RF,0.1002,(missing)
2022,,,"[Lenovo][ADL][S570-16IAH7][AX211]AX211 Wlan Module AC mode Channel 64 Air throughput test fail in low attenuation(58dB/76dB) ,test failed driver version is 22.120.0.3.",WiFi,Alder Lake,,Alder Lake,,Performance,0.1132,(missing)
2022,,,[Lenovo-ThinkPad][Lynx2][AX211][Win10&Win11 Common][100%] The EUT can?t receive the mail after enter sleep,WiFi,(missing),,,,Connectivity,0.1405,(missing)
2022,,,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][BT] [AX201][BUG-20220303-45079]The test machine is connected with the Bluetooth mouse/keyboard. After the Bluetooth mouse/keyboard (ThinkPad Bluetooth Laser Mouse/Keyboard K380) enters the pairing state, the tes",BT,(missing),,,,Performance,0.1774,(missing)
2022,,,"[Lenovo LCFC][Thor-P 3]Connect to the network over LAN/Wlan/WWAN via Mobile Hotspots will auto disconnect after resume Sleep/Hibernate/Shutdown/Restart while clients connected .(F/R:2/2 units,2/15 total trials)",WiFi,(missing),,,,Connectivity,0.1443,(missing)
2022,,,[Lenovo ThinkPad JP][LCFC][Tiger serval][AX201]] AX201 WLAN show Yellow band in device manager after install 22.120 driver and could not recovery by restart,WiFi,(missing),,,,YB/Lost,0.1334,(missing)
2022,,,"[Lenovo LCFC][Phoenix/Serval2]Through WWAN network source the mobile hotspot via wi-fi sharing is automatically disconnected when the host is connected to 8 clients.(F/R:8/8units,16/20total cycles.)",WiFi,(missing),,,,P2P,0.1503,(missing)
2022,,,[Lenovo-ThinkPad][Thor-P Gen3][AlderLake][AX211][21H2][100%]:Network Health UI show abnormal in ICPS after PBR Refresh.,Other,Alder Lake,,Alder Lake,,ICPS,0.1786,(missing)
2022,,,[Lenovo-thinkbook][Compal][Titan 3.0][TGL][AX211][Win11][100%] 6E support tool For USA & EU,WiFi,Tiger Lake,,Tiger Lake,,Connectivity,0.1113,(missing)
2022,WIFI-206159,false,[Lenovo LCFC][Griffin/Roc]Restart stress test happen BSOD point to Netwtw10.sys (BUGCODE_NDIS_DRIVER_LIVE_DUMP (15e)) on Factory Build(F/R:1/300 units),WiFi,Alder Lake,Alder Lake,,,BSOD,0.2322,1-Critical
2022,CIE-2000,true,"[Lenovo-ThinkPad][Jaguar-Panther2][AlderLake][AX211][21H2][100%]:The images in the ""Type"" column of Network Health are generically labeled as ""image""",Other,Alder Lake,Alder Lake,,,Connectivity,0.1374,3-Medium
2022,,,[Lenovo-ThinkPad][Jaguar-Panther2][AlderLake][AX211][21H2][100%]:SV2 driver readiness date,Other,Alder Lake,,Alder Lake,,Connectivity,0.1258,(missing)
2022,CIE-1998,true,[Lenovo-IdeaPad][S770-13IAP][AlderLake][AX211][21H2][10%]:0X1E BSoD happens during music playback longrun,Other,Alder Lake,Alder Lake,,,BSOD,0.1614,2-High
2022,BT-66763,true,[Lenovo-IdeaPad][ADL][S970][win11][SIT][GFP]Can not transfer files after resume from s4,BT,Alder Lake,Alder Lake,,,Connectivity,0.2036,1-Critical
2022,,,[Lenovo][Wistron][ThinkPad][ADL][GrP][Win11][DRTU driver conflict issue],Other,Alder Lake,,Alder Lake,,Connectivity,0.1273,(missing)
2022,,,"[Lenovo][HUAQIN][ThinkBook Plus G3 IAP][ADL-P][SIT] Close the BT at Action center manually will delay.(FR:2/2 uuts,6/6cycles )",BT,Alder Lake,,Alder Lake,,Connectivity,0.1789,(missing)
2022,,,[Lenovo IdeaPad][Y770]  BT headset not auto connect while BT on/off,BT,(missing),,,,Connectivity,0.2281,(missing)
2022,BT-67047,false,[Lenovo-IdeaPad][ADL][S770-14Pro][win11][SIT][GFP]can not transfer files to unpaired pc,BT,Alder Lake,Alder Lake,,,Connectivity,0.1967,1-Critical
2022,,,[Lenovo/Wistron][Ideapad][ThinkBook 13x Gen 2][SIT][ADL][Win11] can't read SAR table(FR:100%),WiFi,Alder Lake,,Alder Lake,,Connectivity,0.1179,(missing)
2022,,,"[Lenovo LCFC][Thor-P 3]WiFi AP not auto reconnected(need waiting for 3 mins or more long time) after resume S0i3 then do attach/detach LAN when BIOS function of Wireless Auto Disconnection be enable.(F/R:2/2 units,2/20 total trials)",WiFi,(missing),,,,Connectivity,0.1273,(missing)
2022,,,[Lenovo-IdeaPad][Yoga C770-14/16 IAL][AlderLake][AX211][21H2][100%]:ICPS UWD and UWP not self-uninstalled while ICPS entitlement bit is disabled on C770,Other,Alder Lake,,Alder Lake,,ICPS,0.2211,(missing)
2022,,,[Lenovo ThinkPad CN][LCFC][GSKU][ Odin-Thor2 intel][AX210]The sound can?t put out from BT headset after resume from S4/S5 when play local music with BT headset,BT,(missing),,,,Connectivity,0.1941,(missing)
2022,,,[Lenovo Thinkpad JP][Kabylake-R][Finn-1][Windstorm Peak][FieldIssue] Unable detect WLAN module after resume from sleep or idle for long hours,WiFi,(missing),,,,Connectivity,0.1077,(missing)
2022,,,[Lenovo/Wistron][Ideapad][IdeaPad Flex 5 14IAU7][SIT][ADL][Win11] can't find SAR table on AX201,WiFi,Alder Lake,,Alder Lake,,Connectivity,0.1151,(missing)
2022,,,[Lenovo - Desktop] [COMPAL] [V50a-24IMB] [CML-S] [3165] [Win11 22000.527] [100%] WiFi-card can't connect AP,WiFi,Comet Lake,,Comet Lake,,Connectivity,0.1097,(missing)
2022,,,[Lenovo-ThinkPad][Raven3][9260][Win10&Win11 Common]encounter BSOD with bluetooth 22.100.0.2,BT,(missing),,,,BSOD,0.226,(missing)
2022,,,[Lenovo/Wistron][Ideapad][IdeaPad Flex 5 14IAU7][SIT][ADL][Win11] can't find SAR table on AX201.,WiFi,Alder Lake,,Alder Lake,,Connectivity,0.1151,(missing)
2022,,,[ICPS] [Lenovo-Ideapad]- The Baidu netdisk APP could not be identified as download,Other,(missing),,,,ICPS,0.2695,(missing)
2022,BT-70178,true,[Lenovo ThinkPad JP][jaguar_2_panther_2][ADL-P][[Tile Ring] Tile Ring pulse irregularity,BT,Alder Lake,Alder Lake,,,Connectivity,0.2233,2-High
2022,WIFI-212070,false,<Never Crash PR80514>[Lenovo ThinkPad CN][LCFC][E490E590E14E15]0x9F_3_SETPOWER_IMAGE_Netwtw10.sys,WiFi,Whiskey Lake,Whiskey Lake,,,BSOD,0.1047,2-High
2022,BT-70921,false,[Accessories_Certification][Lenovo Go][4.3.3.5.1] DID profile 1.3 version is not available,BT,Alder Lake,Alder Lake,,,Connectivity,0.1978,2-High
2022,BT-70922,false,[Accessories_Certification][Lenovo Go][4.3.4.4] Generation of non-resolvable private address is not used by HDUT,BT,Alder Lake,Alder Lake,,,Connectivity,0.1905,2-High
2022,BT-70919,false,[Accessories_Certification][Lenovo Go][4.3.3.4.1] AVRCP profile version is not 1.6.2,BT,Alder Lake,Alder Lake,,,Connectivity,0.204,2-High
2022,BT-70918,false,[Accessories_Certification][Lenovo Go][4.3.3.3.1] A2DP profile version is not v1.3.1,BT,Alder Lake,Alder Lake,,,Connectivity,0.204,2-High
2022,,,"[Lenovo ThinkPad JP][LCFC][Tiger serval][AX201]]""Changed Device-Intel(R) Wi-Fi6 AX201 160MHz,Status=Error-10 from OK-Fail"" occurred during running LongRunATS_AOAC_v4.4",WiFi,(missing),,,,Performance,0.0991,(missing)
2022,,,"[Lenovo LCFC][Phoenix/Serval2]BSOD(IRQL_NOT_LESS_OR_EQUAL (a)) occurred when running long run stress test of Sleep/Hibernate/Shutdown/Restart on Win10.(FR:1/4 units,1/623 cycles)",WiFi,(missing),,,,BSOD,0.2128,(missing)
2022,CIE-2137,true,[Lenovo-IdeaPad][Thinkbook plus G3 IAP][AlderLake][AX211][21H2][100%]: ICPS window becomes black screen after 2nd time openning in All Apps,Other,Alder Lake,Alder Lake,,,ICPS,0.1545,2-High
2022,,,[Lenovo-IdeaPad][LCFC][Yoga S770 14 IAH][SIT][Win11]BSOD 0x7E during MS stress test which related with Intel AX201 Bluetooth,BT,(missing),,,,BSOD,0.1871,(missing)
2022,,,[Lenovo-IdeaPad][LCFC][Yoga S770 14 IAH][AX411][21H2][100%] - The throughput of TX is too low,WiFi,(missing),,,,Performance,0.2003,(missing)
2022,,,"[Lenovo-IdeaPad][LCFC][S550 ITL][Win11 SV2 22H2]The sound is abnormal after the Bluetooth headset is reconnected.(F/R: 3/3u,9/9cycles)",BT,(missing),,,,Connectivity,0.2392,(missing)
2022,CIE-2150,false,"[Lenovo-ThinkPad][Libra-1][AlderLake][AX211][21H2][<5%]:Error ID 1000(IDBWM.exe) was found during S4 stress test(F/R:1/13 units,1/1950 total trials)",Other,Alder Lake,Alder Lake,,,YB/Lost,0.1139,2-High
2022,,,[Huaqin][Lenovo][ADL][ThinkBook G4+ IAP] HLK Bluetooth - UsbScoDataTransportLayer (Development and Integration) test failed,BT,Alder Lake,,Alder Lake,,HLK,0.2791,(missing)
2022,,,"[Lenovo-IdeaPad][LCFC][Legion 7 16ACHg6 ][WHLK]System - PNP (disable and enable) with IO Before and After (Reliability)Fail On BSOD 0XE6.(FR:2/2 units,5/5 cycles)",WiFi,(missing),,,,BSOD,0.1629,(missing)
2022,,,[Lenovo Thinkpad JP][Tigerlake][Panther-1][Harrison Peak 2][NeverCrash]AV_Netwtw10!memcpy_s,WiFi,Tiger Lake,,Tiger Lake,,Performance,0.1091,(missing)
2022,,,<Never Crash PR80520>[Lenovo ThinkPad CN][LCFC][E480E580]AV_Netwtw04!guard_dispatch_icall_nop,WiFi,(missing),,,,Connectivity,0.1008,(missing)
2022,,,"<Never Crash PR80521>[Lenovo ThinkPad CN][LCFC][L14G1,T14sG1,T14G1,E14G1]AV_Netwtw10!memcpy_s",WiFi,(missing),,,,Connectivity,0.1008,(missing)
2022,,,[Lenovo-Ideapad][Compal][V350][ADL][Win11] AX201 can't find BT device for more than 15 devices.,BT,Alder Lake,,Alder Lake,,Connectivity,0.1741,(missing)
2022,,,"[Lenovo-IdeaPad][LCFC][S170-1415 IJL7][Win11 SV2]Unit occur BSOD(0x9f) when restart after turn on airplane mode.(F/R: 1/2 units,1/40 cycles)",BT,(missing),,,,BSOD,0.2163,(missing)
2022,,,"[Lenovo][Bitland][Y770s I+N][ADL-P][Win11][1%][The DUT into MS(SW:70%,HW:68%)with Killer(R) AX1690i less than (SW:90%,HW:90%) when run wifi-MS stress test]",WiFi,Alder Lake,,Alder Lake,,Power Consumption,0.2489,(missing)
2022,,,[Lenovo-IdeaPad][LCFC][S170-1415 IJL7][Win11 SV2][WHLK]System - Sleep with IO Before and After (Reliability SysFund)--failed on Intel 9560/AX201 wlan card(F/R:5/5),BT,(missing),,,,Connectivity,0.1595,(missing)
2022,,,[Lenovo ThinkPad CN][LCFC][Mercury3_Mars3_Intel][AX211]]The AX211 transmission speed low(under 600Mbps) with WIFI 6E after PM operations,WiFi,(missing),,,,Performance,0.156,(missing)
2022,,,"<Never Crash PR80523>[Lenovo ThinkPad CN][LCFC][T14sG1,T14G1,E14G2,X1 Carbon G8]0x9F_3_IMAGE_Netwtw10.sys",WiFi,(missing),,,,BSOD,0.1047,(missing)
2022,BT-79480,false,[Accessories_Certification][4.3.3.5.1] DID Profile Version - Lenovo Go does not have DID profile version,BT,Alder Lake,Alder Lake,,,Connectivity,0.1813,2-High
2022,,,"[Huaqin][Lenovo][NB6287A][Intel ADL][SV2][AX201/AX211]After playing online video, the machine turns off bluetooth first, then turns on Bluetooth again, found the headphones no sound.(FR: 3 out of 3 units, 6 out of 9 times)",BT,Alder Lake,,Alder Lake,,Connectivity,0.1989,(missing)
2022,,,[Lenovo ThinkPad JP][LCFC][Thor 2 P][AX201]] 3DMark BSOD 'VIDEO MEMORY MANAGEMENT_INTERNAL' on launch in DC mode,BT,(missing),,,,BSOD,0.151,(missing)
2022,WIFI-228473,true,[Lenovo IdeaPad][Y770 SV2]  Can't scan AP after resume from MS,WiFi,Alder Lake,Alder Lake,,,Connectivity,0.1174,2-High
2022,BT-81178,false,NDA-V KBD BLE Pre-pairing Reconnect Failure,BT,Alder Lake,Alder Lake,,,Connectivity,0.2019,1-Critical
2022,,,[Lenovo Thinkpad JP][Broadwell][StonePeak2 D-Step] Cannot do browser search when Hotspot is turned on,WiFi,(missing),,,,Sensing,0.1204,(missing)
2022,WIFI-236751,true,[Lenovo-DT][M90q-3][ADL][9560][SV2][ECR611026] Intel9560 WiFi(2.4G 802.11n)WiFi data rate in OS not meet with spec,WiFi,Alder Lake,Alder Lake,,,Performance,0.1707,2-High
2022,,,[Lenovo Thinkpad JP][Alderlake]Unable detect any network using v2.2.15 UEFI driver,WiFi,Alder Lake,,Alder Lake,,UEFI,0.2295,(missing)
2022,,,[lenovo_valkyrie] The Bluetooth keeps On after turn Off in windows settings.,BT,(missing),,,,Connectivity,0.1701,(missing)
2022,WIFI-231499,false,[Lenovo-Ideapad][C770][AX201][ADL-P][AX201]One Lenovo PM found WLAN frequently YB during daily work(F/R: 2-3 times one day),WiFi,Alder Lake,Alder Lake,,,YB/Lost,0.1238,2-High
2022,WOT-19748,,[Lenovo-Desktop][CITU][Foxconn][Falcon][Sapphire Rapids CPU][AX211][10 Pro][100%]CITU not work when running testing.,Other,(missing),,,,Connectivity,0.1143,(missing)
2022,,,[Lenovo-IdeaPad][ADL][S970][win11][SVT][GFP]show no internet when switch from 2.4g to 5G AP,WiFi,Alder Lake,,Alder Lake,,P2P,0.1146,(missing)
2022,WIFI-234899,false,[Lenovo-Desktop][CITU][Foxconn][Falcon][Sapphire Rapids CPU][AX211][10 Pro][100%]CITU not work when running testing.,WiFi,Alder Lake,Alder Lake,,,Sensing,0.1096,2-High
2022,,,"[Lenovo][NB6287A][Intel ADL][SV2][AX201/AX211]When the computer is transferring files using Bluetooth interconnection, the machine enters sleep mode and the transmission is interrupted.(FR: 3 out of 3 units, 6 out of 6 times)",BT,Alder Lake,,Alder Lake,,Connectivity,0.1772,(missing)
2022,,,[Lenovo-DT][M70q-3][ADL][9560][AX201][ECR612246]BT driver WU fail with MSFT MDAVT tool,BT,Alder Lake,,Alder Lake,,Connectivity,0.1527,(missing)
2022,WOT-20325,false,[CLONE][Lenovo-Desktop][CITU][Foxconn][Falcon][Sapphire Rapids CPU][AX211][10 Pro][100%]CITU not work when running testing.,Other,Alder Lake,Alder Lake,,,Connectivity,0.1143,2-High
2022,,,T14 Gen 2 with AX201 - Packet Loss,WiFi,(missing),,,,Performance,0.1741,(missing)
2022,WIFI-235909,,[Lenovo][S770 14 ProX][i5 12450H][AX411][Win11 21H2][100%]Intel AX411(22.150.1.1) DCT BSOD issue,Other,(missing),,,,BSOD,0.1797,(missing)
2022,CIE-2417,false,"[Lenovo][S770 14 ProX][i5 12450H][AX411][Win11 21H2][100%]BSoD 0x13a and point to ""IntcCo11X64!Redir_PerformRedirectionOOB"" During AX411 Double Connect Testing",Other,Alder Lake,Alder Lake,,,BSOD,0.1894,2-High
2022,,,[Lenovo ThinkPad JP][LCFC][Tiger serval][AX200] ]WiFi can't turn on after 'Automatic Wireless LAN Disconnection' is enabled in the BIOS.,Other,Tiger Lake,,Tiger Lake,,Connectivity,0.1404,(missing)
2022,,,[Lenovo-Ideapad][Compal][V350][ADL][Win11SV2] Can't search 6G AP after modifi area to US by ANT tool,WiFi,Alder Lake,,Alder Lake,,Connectivity,0.1187,(missing)
2022,,,"[Lenovo-ThinkPad][T16][AlderLake][AX211][21H2][100%]: ""WWAN"" title is missing in ACM manually Configure UI",Other,Alder Lake,,Alder Lake,,Connectivity,0.1235,(missing)
2022,CIE-2445,true,[Lenovo-ThinkPad][T16][AlderLake][AX211][21H2][100%]:WWAN not listed in Network Health page,Other,Alder Lake,Alder Lake,,,Connectivity,0.1313,2-High
2022,,,[Lenovo-ThinkPad][T16][AlderLake][AX211][21H2][100%]:It display two radio buttons even only one WIFI interface present,Other,Alder Lake,,Alder Lake,,Connectivity,0.1102,(missing)
2022,CIE-2444,true,[Lenovo-ThinkPad][T16][AlderLake][AX211][21H2][100%]:ethernet not removed from the Network Health list if unplug the ethernet cable,Other,Alder Lake,Alder Lake,,,Connectivity,0.148,2-High
2022,,,(Copy Of 00660802) [Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211 WLAN card Wifi auto disconnect when run Wifi S3 w/ 6G network,WiFi,Alder Lake,,Alder Lake,,P2P,0.114,(missing)
2022,,,"[Huaqin][Lenovo][NB6287A][Intel ADL][Win11R][AX201/AX211]UUT 2 meters away from miracast display screen 1080p video lag.(FR: 3 out of 3 units, 6 out of 6 times)",WiFi,Alder Lake,,Alder Lake,,P2P,0.1393,(missing)
2022,,,[Lenovo-ThinkPad][Thor P Gen3][AlderLake][AX211][21H2][100%]:The ICPS password input interface will hold on at least 2 minutes after entering wrong password.,Other,Alder Lake,,Alder Lake,,ICPS,0.1452,(missing)
2022,,,[Lenovo Thinkpad JP][Tigerlake][IntelAX201][Field Issue] Cannot connect to domain network using v22.150.0.3,WiFi,Tiger Lake,,Tiger Lake,,UEFI,0.1202,(missing)
2022,,,[lenovo_valkyrie] Project V- SV2:HLK:Bluetooth - NonUsbScoSupport (Development and Integration) Test failed.,BT,(missing),,,,HLK,0.3361,(missing)
2022,,,[lenovo_valkyrie] Project V- SV2:HLK:Bluetooth - Initiate platform-level device reset Test failed,BT,(missing),,,,HLK,0.3899,(missing)
2022,CIE-2466,false,"[Lenovo-ThinkPad][T16][AlderLake][AX211][21H2][100%]:""Advanced Connection Manager"" tab appears without network after OOBE.",Other,Alder Lake,Alder Lake,,,Connectivity,0.1557,2-High
